species_latin_name,species_common_name,project_accession,repo_stable_sample_id,preferred_sample_label,published_wording,source_wording_excerpt,provenance_surface,provenance_kind,provenance_locator,dating_basis,evidence_class,precision_posture,normalization_status,normalization_rule,uncertainty_note,time_start_bp,time_end_bp,time_mean_bp,temporal_semantics
Rangifer tarandus,reindeer,PRJEB60484,prjeb60484:samea112757333,SAMEA112757333,,,,,,historical_and_archaeological_context,unresolved,unresolved,unresolved,keep the row unresolved until stronger chronology evidence exists,No chronology claim has been recovered yet for this sample row.,,,,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'unresolved', 'precision_posture': 'unresolved', 'comparability_posture': 'unresolved', 'summary_label': 'Unresolved time semantics', 'temporal_window_key': 'unresolved', 'temporal_window_label': 'Unresolved time window', 'time_start_bp': None, 'time_end_bp': None, 'time_mean_bp': None, 'duration_years': None, 'comparison_note': 'No chronology claim has been recovered yet for this sample row.', 'refusal_reason_code': '', 'provenance_path': '', 'provenance_locator': '', 'provenance_excerpt': '', 'original_labels': [], 'normalized_labels': [], 'uncertainty_notes': []}"
Rangifer tarandus,reindeer,PRJEB60484,prjeb60484:samea112757334,SAMEA112757334,,,,,,historical_and_archaeological_context,unresolved,unresolved,unresolved,keep the row unresolved until stronger chronology evidence exists,No chronology claim has been recovered yet for this sample row.,,,,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'unresolved', 'precision_posture': 'unresolved', 'comparability_posture': 'unresolved', 'summary_label': 'Unresolved time semantics', 'temporal_window_key': 'unresolved', 'temporal_window_label': 'Unresolved time window', 'time_start_bp': None, 'time_end_bp': None, 'time_mean_bp': None, 'duration_years': None, 'comparison_note': 'No chronology claim has been recovered yet for this sample row.', 'refusal_reason_code': '', 'provenance_path': '', 'provenance_locator': '', 'provenance_excerpt': '', 'original_labels': [], 'normalized_labels': [], 'uncertainty_notes': []}"
Rangifer tarandus,reindeer,PRJEB60484,prjeb60484:samea112757335,SAMEA112757335,,,,,,historical_and_archaeological_context,unresolved,unresolved,unresolved,keep the row unresolved until stronger chronology evidence exists,No chronology claim has been recovered yet for this sample row.,,,,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'unresolved', 'precision_posture': 'unresolved', 'comparability_posture': 'unresolved', 'summary_label': 'Unresolved time semantics', 'temporal_window_key': 'unresolved', 'temporal_window_label': 'Unresolved time window', 'time_start_bp': None, 'time_end_bp': None, 'time_mean_bp': None, 'duration_years': None, 'comparison_note': 'No chronology claim has been recovered yet for this sample row.', 'refusal_reason_code': '', 'provenance_path': '', 'provenance_locator': '', 'provenance_excerpt': '', 'original_labels': [], 'normalized_labels': [], 'uncertainty_notes': []}"
Rangifer tarandus,reindeer,PRJEB60484,prjeb60484:samea112757336,SAMEA112757336,,,,,,historical_and_archaeological_context,unresolved,unresolved,unresolved,keep the row unresolved until stronger chronology evidence exists,No chronology claim has been recovered yet for this sample row.,,,,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'unresolved', 'precision_posture': 'unresolved', 'comparability_posture': 'unresolved', 'summary_label': 'Unresolved time semantics', 'temporal_window_key': 'unresolved', 'temporal_window_label': 'Unresolved time window', 'time_start_bp': None, 'time_end_bp': None, 'time_mean_bp': None, 'duration_years': None, 'comparison_note': 'No chronology claim has been recovered yet for this sample row.', 'refusal_reason_code': '', 'provenance_path': '', 'provenance_locator': '', 'provenance_excerpt': '', 'original_labels': [], 'normalized_labels': [], 'uncertainty_notes': []}"
Rangifer tarandus,reindeer,PRJEB60484,prjeb60484:samea112757337,SAMEA112757337,,,,,,historical_and_archaeological_context,unresolved,unresolved,unresolved,keep the row unresolved until stronger chronology evidence exists,No chronology claim has been recovered yet for this sample row.,,,,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'unresolved', 'precision_posture': 'unresolved', 'comparability_posture': 'unresolved', 'summary_label': 'Unresolved time semantics', 'temporal_window_key': 'unresolved', 'temporal_window_label': 'Unresolved time window', 'time_start_bp': None, 'time_end_bp': None, 'time_mean_bp': None, 'duration_years': None, 'comparison_note': 'No chronology claim has been recovered yet for this sample row.', 'refusal_reason_code': '', 'provenance_path': '', 'provenance_locator': '', 'provenance_excerpt': '', 'original_labels': [], 'normalized_labels': [], 'uncertainty_notes': []}"
Rangifer tarandus,reindeer,PRJEB60484,prjeb60484:samea112757338,SAMEA112757338,,,,,,historical_and_archaeological_context,unresolved,unresolved,unresolved,keep the row unresolved until stronger chronology evidence exists,No chronology claim has been recovered yet for this sample row.,,,,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'unresolved', 'precision_posture': 'unresolved', 'comparability_posture': 'unresolved', 'summary_label': 'Unresolved time semantics', 'temporal_window_key': 'unresolved', 'temporal_window_label': 'Unresolved time window', 'time_start_bp': None, 'time_end_bp': None, 'time_mean_bp': None, 'duration_years': None, 'comparison_note': 'No chronology claim has been recovered yet for this sample row.', 'refusal_reason_code': '', 'provenance_path': '', 'provenance_locator': '', 'provenance_excerpt': '', 'original_labels': [], 'normalized_labels': [], 'uncertainty_notes': []}"
Rangifer tarandus,reindeer,PRJEB60484,prjeb60484:samea112757339,SAMEA112757339,,,,,,historical_and_archaeological_context,unresolved,unresolved,unresolved,keep the row unresolved until stronger chronology evidence exists,No chronology claim has been recovered yet for this sample row.,,,,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'unresolved', 'precision_posture': 'unresolved', 'comparability_posture': 'unresolved', 'summary_label': 'Unresolved time semantics', 'temporal_window_key': 'unresolved', 'temporal_window_label': 'Unresolved time window', 'time_start_bp': None, 'time_end_bp': None, 'time_mean_bp': None, 'duration_years': None, 'comparison_note': 'No chronology claim has been recovered yet for this sample row.', 'refusal_reason_code': '', 'provenance_path': '', 'provenance_locator': '', 'provenance_excerpt': '', 'original_labels': [], 'normalized_labels': [], 'uncertainty_notes': []}"
Rangifer tarandus,reindeer,PRJEB60484,prjeb60484:samea112757340,SAMEA112757340,,,,,,historical_and_archaeological_context,unresolved,unresolved,unresolved,keep the row unresolved until stronger chronology evidence exists,No chronology claim has been recovered yet for this sample row.,,,,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'unresolved', 'precision_posture': 'unresolved', 'comparability_posture': 'unresolved', 'summary_label': 'Unresolved time semantics', 'temporal_window_key': 'unresolved', 'temporal_window_label': 'Unresolved time window', 'time_start_bp': None, 'time_end_bp': None, 'time_mean_bp': None, 'duration_years': None, 'comparison_note': 'No chronology claim has been recovered yet for this sample row.', 'refusal_reason_code': '', 'provenance_path': '', 'provenance_locator': '', 'provenance_excerpt': '', 'original_labels': [], 'normalized_labels': [], 'uncertainty_notes': []}"
Rangifer tarandus,reindeer,PRJEB60484,prjeb60484:samea114857470,SAMEA114857470,,,,,,historical_and_archaeological_context,unresolved,unresolved,unresolved,keep the row unresolved until stronger chronology evidence exists,No chronology claim has been recovered yet for this sample row.,,,,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'unresolved', 'precision_posture': 'unresolved', 'comparability_posture': 'unresolved', 'summary_label': 'Unresolved time semantics', 'temporal_window_key': 'unresolved', 'temporal_window_label': 'Unresolved time window', 'time_start_bp': None, 'time_end_bp': None, 'time_mean_bp': None, 'duration_years': None, 'comparison_note': 'No chronology claim has been recovered yet for this sample row.', 'refusal_reason_code': '', 'provenance_path': '', 'provenance_locator': '', 'provenance_excerpt': '', 'original_labels': [], 'normalized_labels': [], 'uncertainty_notes': []}"
Rangifer tarandus,reindeer,PRJEB60484,prjeb60484:samea114857471,SAMEA114857471,,,,,,historical_and_archaeological_context,unresolved,unresolved,unresolved,keep the row unresolved until stronger chronology evidence exists,No chronology claim has been recovered yet for this sample row.,,,,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'unresolved', 'precision_posture': 'unresolved', 'comparability_posture': 'unresolved', 'summary_label': 'Unresolved time semantics', 'temporal_window_key': 'unresolved', 'temporal_window_label': 'Unresolved time window', 'time_start_bp': None, 'time_end_bp': None, 'time_mean_bp': None, 'duration_years': None, 'comparison_note': 'No chronology claim has been recovered yet for this sample row.', 'refusal_reason_code': '', 'provenance_path': '', 'provenance_locator': '', 'provenance_excerpt': '', 'original_labels': [], 'normalized_labels': [], 'uncertainty_notes': []}"
