project_accession,species_latin_name,species_common_name,repo_stable_sample_id,preferred_sample_label,sample_basis,sample_evidence_status,sample_identity_resolution,sample_ambiguity_note,assigned_locality_text,locality_resolution_status,assigned_locality_class,normalized_display_spelling,geocoding_safe_token,site_name,municipality_name,region_name,country_name,broader_geography,evidence_source_surface,location_evidence_artifact_path,location_evidence_artifact_kind,location_evidence_locator,location_evidence_text,coordinate_basis,coordinate_mapping_posture,coordinate_confidence,chronology_text,locality_evidence_bucket,review_note
PRJEB60484,Rangifer tarandus,reindeer,prjeb60484:samea112757333,SAMEA112757333,archive_project_sample_accession_anchor,archive_native,final,,Svalbard ancient reindeer context,region_only,broader_locality,Svalbard ancient reindeer context,svalbardancientreindeercontext,Svalbard ancient reindeer context,,,Svalbard,,archive_metadata,adna/governance/source_library/projects/PRJEB60484/archive_metadata.html,archive_metadata_description,source description snapshot,"The high-Arctic Svalbard reindeer (Rangifer tarandus platyrhynchus), endemic to the Svalbard archipelago, experienced a harvest-induced bottleneck that occurred throughout the 17th to 20th centuries.",region_centroid_fallback,refused_region_only,withheld,Ancient Arctic archipelago reindeer context,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB60484,Rangifer tarandus,reindeer,prjeb60484:samea112757334,SAMEA112757334,archive_project_sample_accession_anchor,archive_native,final,,Svalbard ancient reindeer context,region_only,broader_locality,Svalbard ancient reindeer context,svalbardancientreindeercontext,Svalbard ancient reindeer context,,,Svalbard,,archive_metadata,adna/governance/source_library/projects/PRJEB60484/archive_metadata.html,archive_metadata_description,source description snapshot,"The high-Arctic Svalbard reindeer (Rangifer tarandus platyrhynchus), endemic to the Svalbard archipelago, experienced a harvest-induced bottleneck that occurred throughout the 17th to 20th centuries.",region_centroid_fallback,refused_region_only,withheld,Ancient Arctic archipelago reindeer context,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB60484,Rangifer tarandus,reindeer,prjeb60484:samea112757335,SAMEA112757335,archive_project_sample_accession_anchor,archive_native,final,,Svalbard ancient reindeer context,region_only,broader_locality,Svalbard ancient reindeer context,svalbardancientreindeercontext,Svalbard ancient reindeer context,,,Svalbard,,archive_metadata,adna/governance/source_library/projects/PRJEB60484/archive_metadata.html,archive_metadata_description,source description snapshot,"The high-Arctic Svalbard reindeer (Rangifer tarandus platyrhynchus), endemic to the Svalbard archipelago, experienced a harvest-induced bottleneck that occurred throughout the 17th to 20th centuries.",region_centroid_fallback,refused_region_only,withheld,Ancient Arctic archipelago reindeer context,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB60484,Rangifer tarandus,reindeer,prjeb60484:samea112757336,SAMEA112757336,archive_project_sample_accession_anchor,archive_native,final,,Svalbard ancient reindeer context,region_only,broader_locality,Svalbard ancient reindeer context,svalbardancientreindeercontext,Svalbard ancient reindeer context,,,Svalbard,,archive_metadata,adna/governance/source_library/projects/PRJEB60484/archive_metadata.html,archive_metadata_description,source description snapshot,"The high-Arctic Svalbard reindeer (Rangifer tarandus platyrhynchus), endemic to the Svalbard archipelago, experienced a harvest-induced bottleneck that occurred throughout the 17th to 20th centuries.",region_centroid_fallback,refused_region_only,withheld,Ancient Arctic archipelago reindeer context,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB60484,Rangifer tarandus,reindeer,prjeb60484:samea112757337,SAMEA112757337,archive_project_sample_accession_anchor,archive_native,final,,Svalbard ancient reindeer context,region_only,broader_locality,Svalbard ancient reindeer context,svalbardancientreindeercontext,Svalbard ancient reindeer context,,,Svalbard,,archive_metadata,adna/governance/source_library/projects/PRJEB60484/archive_metadata.html,archive_metadata_description,source description snapshot,"The high-Arctic Svalbard reindeer (Rangifer tarandus platyrhynchus), endemic to the Svalbard archipelago, experienced a harvest-induced bottleneck that occurred throughout the 17th to 20th centuries.",region_centroid_fallback,refused_region_only,withheld,Ancient Arctic archipelago reindeer context,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB60484,Rangifer tarandus,reindeer,prjeb60484:samea112757338,SAMEA112757338,archive_project_sample_accession_anchor,archive_native,final,,Svalbard ancient reindeer context,region_only,broader_locality,Svalbard ancient reindeer context,svalbardancientreindeercontext,Svalbard ancient reindeer context,,,Svalbard,,archive_metadata,adna/governance/source_library/projects/PRJEB60484/archive_metadata.html,archive_metadata_description,source description snapshot,"The high-Arctic Svalbard reindeer (Rangifer tarandus platyrhynchus), endemic to the Svalbard archipelago, experienced a harvest-induced bottleneck that occurred throughout the 17th to 20th centuries.",region_centroid_fallback,refused_region_only,withheld,Ancient Arctic archipelago reindeer context,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB60484,Rangifer tarandus,reindeer,prjeb60484:samea112757339,SAMEA112757339,archive_project_sample_accession_anchor,archive_native,final,,Svalbard ancient reindeer context,region_only,broader_locality,Svalbard ancient reindeer context,svalbardancientreindeercontext,Svalbard ancient reindeer context,,,Svalbard,,archive_metadata,adna/governance/source_library/projects/PRJEB60484/archive_metadata.html,archive_metadata_description,source description snapshot,"The high-Arctic Svalbard reindeer (Rangifer tarandus platyrhynchus), endemic to the Svalbard archipelago, experienced a harvest-induced bottleneck that occurred throughout the 17th to 20th centuries.",region_centroid_fallback,refused_region_only,withheld,Ancient Arctic archipelago reindeer context,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB60484,Rangifer tarandus,reindeer,prjeb60484:samea112757340,SAMEA112757340,archive_project_sample_accession_anchor,archive_native,final,,Svalbard ancient reindeer context,region_only,broader_locality,Svalbard ancient reindeer context,svalbardancientreindeercontext,Svalbard ancient reindeer context,,,Svalbard,,archive_metadata,adna/governance/source_library/projects/PRJEB60484/archive_metadata.html,archive_metadata_description,source description snapshot,"The high-Arctic Svalbard reindeer (Rangifer tarandus platyrhynchus), endemic to the Svalbard archipelago, experienced a harvest-induced bottleneck that occurred throughout the 17th to 20th centuries.",region_centroid_fallback,refused_region_only,withheld,Ancient Arctic archipelago reindeer context,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB60484,Rangifer tarandus,reindeer,prjeb60484:samea114857470,SAMEA114857470,archive_project_sample_accession_anchor,archive_native,final,,Svalbard ancient reindeer context,region_only,broader_locality,Svalbard ancient reindeer context,svalbardancientreindeercontext,Svalbard ancient reindeer context,,,Svalbard,,archive_metadata,adna/governance/source_library/projects/PRJEB60484/archive_metadata.html,archive_metadata_description,source description snapshot,"The high-Arctic Svalbard reindeer (Rangifer tarandus platyrhynchus), endemic to the Svalbard archipelago, experienced a harvest-induced bottleneck that occurred throughout the 17th to 20th centuries.",region_centroid_fallback,refused_region_only,withheld,Ancient Arctic archipelago reindeer context,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB60484,Rangifer tarandus,reindeer,prjeb60484:samea114857471,SAMEA114857471,archive_project_sample_accession_anchor,archive_native,final,,Svalbard ancient reindeer context,region_only,broader_locality,Svalbard ancient reindeer context,svalbardancientreindeercontext,Svalbard ancient reindeer context,,,Svalbard,,archive_metadata,adna/governance/source_library/projects/PRJEB60484/archive_metadata.html,archive_metadata_description,source description snapshot,"The high-Arctic Svalbard reindeer (Rangifer tarandus platyrhynchus), endemic to the Svalbard archipelago, experienced a harvest-induced bottleneck that occurred throughout the 17th to 20th centuries.",region_centroid_fallback,refused_region_only,withheld,Ancient Arctic archipelago reindeer context,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
