species_latin_name,species_common_name,project_accession,repo_stable_sample_id,archive_native_sample_id,paper_native_sample_label,supplementary_table_sample_label,preferred_sample_label,sample_basis,sample_evidence_status,sample_lineage_path,sample_lineage_locator,sample_lineage_excerpt,sample_identity_resolution,sample_ambiguity_note,locality_text,political_entity,latitude_text,longitude_text,chronology_text,chronology_dating_basis,chronology_evidence_class,chronology_precision_posture,source_native_tax_id,source_native_scientific_name,taxon_alignment_status,archive_native_experiment_id,source_native_identity_kind
Camelus dromedarius,dromedary camel,SRP073444,srp073444:experiment:srx1711549,,Tell-Ab-623_II,,Tell-Ab-623_II,archive_project_experiment_anchor,experiment_level_only,data/adna/governance/source_library/projects/SRP073444/archive_metadata.html,experiment_accession:SRX1711549,NCBI SRA results identify experiment SRX1711549 with source-native label Tell-Ab-623_II.,provisional,"The cached NCBI result identifies a sequencing experiment, not a biological sample; no authoritative experiment-to-BioSample mapping is present in the admitted capture.",,,,,,,,,,,not_reported,SRX1711549,sequencing_experiment_accession
Camelus dromedarius,dromedary camel,SRP073444,srp073444:experiment:srx1711550,,Um an-Nar-624_III,,Um an-Nar-624_III,archive_project_experiment_anchor,experiment_level_only,data/adna/governance/source_library/projects/SRP073444/archive_metadata.html,experiment_accession:SRX1711550,NCBI SRA results identify experiment SRX1711550 with source-native label Um an-Nar-624_III.,provisional,"The cached NCBI result identifies a sequencing experiment, not a biological sample; no authoritative experiment-to-BioSample mapping is present in the admitted capture.",,,,,,,,,,,not_reported,SRX1711550,sequencing_experiment_accession
Camelus dromedarius,dromedary camel,SRP073444,srp073444:experiment:srx1711551,,AP2_II,,AP2_II,archive_project_experiment_anchor,experiment_level_only,data/adna/governance/source_library/projects/SRP073444/archive_metadata.html,experiment_accession:SRX1711551,NCBI SRA results identify experiment SRX1711551 with source-native label AP2_II.,provisional,"The cached NCBI result identifies a sequencing experiment, not a biological sample; no authoritative experiment-to-BioSample mapping is present in the admitted capture.",,,,,,,,,,,not_reported,SRX1711551,sequencing_experiment_accession
Camelus dromedarius,dromedary camel,SRP073444,srp073444:experiment:srx1711552,,AQ24_II,,AQ24_II,archive_project_experiment_anchor,experiment_level_only,data/adna/governance/source_library/projects/SRP073444/archive_metadata.html,experiment_accession:SRX1711552,NCBI SRA results identify experiment SRX1711552 with source-native label AQ24_II.,provisional,"The cached NCBI result identifies a sequencing experiment, not a biological sample; no authoritative experiment-to-BioSample mapping is present in the admitted capture.",,,,,,,,,,,not_reported,SRX1711552,sequencing_experiment_accession
Camelus dromedarius,dromedary camel,SRP073444,srp073444:experiment:srx1711553,,AQ34_II,,AQ34_II,archive_project_experiment_anchor,experiment_level_only,data/adna/governance/source_library/projects/SRP073444/archive_metadata.html,experiment_accession:SRX1711553,NCBI SRA results identify experiment SRX1711553 with source-native label AQ34_II.,provisional,"The cached NCBI result identifies a sequencing experiment, not a biological sample; no authoritative experiment-to-BioSample mapping is present in the admitted capture.",,,,,,,,,,,not_reported,SRX1711553,sequencing_experiment_accession
Camelus dromedarius,dromedary camel,SRP073444,srp073444:experiment:srx1711554,,AQ40_II,,AQ40_II,archive_project_experiment_anchor,experiment_level_only,data/adna/governance/source_library/projects/SRP073444/archive_metadata.html,experiment_accession:SRX1711554,NCBI SRA results identify experiment SRX1711554 with source-native label AQ40_II.,provisional,"The cached NCBI result identifies a sequencing experiment, not a biological sample; no authoritative experiment-to-BioSample mapping is present in the admitted capture.",,,,,,,,,,,not_reported,SRX1711554,sequencing_experiment_accession
Camelus dromedarius,dromedary camel,SRP073444,srp073444:experiment:srx1711555,,AQ46_II,,AQ46_II,archive_project_experiment_anchor,experiment_level_only,data/adna/governance/source_library/projects/SRP073444/archive_metadata.html,experiment_accession:SRX1711555,NCBI SRA results identify experiment SRX1711555 with source-native label AQ46_II.,provisional,"The cached NCBI result identifies a sequencing experiment, not a biological sample; no authoritative experiment-to-BioSample mapping is present in the admitted capture.",,,,,,,,,,,not_reported,SRX1711555,sequencing_experiment_accession
Camelus dromedarius,dromedary camel,SRP073444,srp073444:experiment:srx1711556,,AQ48_II,,AQ48_II,archive_project_experiment_anchor,experiment_level_only,data/adna/governance/source_library/projects/SRP073444/archive_metadata.html,experiment_accession:SRX1711556,NCBI SRA results identify experiment SRX1711556 with source-native label AQ48_II.,provisional,"The cached NCBI result identifies a sequencing experiment, not a biological sample; no authoritative experiment-to-BioSample mapping is present in the admitted capture.",,,,,,,,,,,not_reported,SRX1711556,sequencing_experiment_accession
Camelus dromedarius,dromedary camel,SRP073444,srp073444:experiment:srx1711557,,AQ49_II,,AQ49_II,archive_project_experiment_anchor,experiment_level_only,data/adna/governance/source_library/projects/SRP073444/archive_metadata.html,experiment_accession:SRX1711557,NCBI SRA results identify experiment SRX1711557 with source-native label AQ49_II.,provisional,"The cached NCBI result identifies a sequencing experiment, not a biological sample; no authoritative experiment-to-BioSample mapping is present in the admitted capture.",,,,,,,,,,,not_reported,SRX1711557,sequencing_experiment_accession
Camelus dromedarius,dromedary camel,SRP073444,srp073444:experiment:srx1711558,,Palm143_II,,Palm143_II,archive_project_experiment_anchor,experiment_level_only,data/adna/governance/source_library/projects/SRP073444/archive_metadata.html,experiment_accession:SRX1711558,NCBI SRA results identify experiment SRX1711558 with source-native label Palm143_II.,provisional,"The cached NCBI result identifies a sequencing experiment, not a biological sample; no authoritative experiment-to-BioSample mapping is present in the admitted capture.",,,,,,,,,,,not_reported,SRX1711558,sequencing_experiment_accession
