project_accession,species_latin_name,species_common_name,repo_stable_sample_id,preferred_sample_label,sample_basis,sample_evidence_status,sample_identity_resolution,sample_ambiguity_note,assigned_locality_text,locality_resolution_status,assigned_locality_class,normalized_display_spelling,geocoding_safe_token,site_name,municipality_name,region_name,country_name,broader_geography,evidence_source_surface,location_evidence_artifact_path,location_evidence_artifact_kind,location_evidence_locator,location_evidence_text,coordinate_basis,coordinate_mapping_posture,coordinate_confidence,chronology_text,locality_evidence_bucket,review_note
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577346,Ace1,archive_supplement_primary_source_join,direct_table_extracted,final,,Acemhöyük,direct_sample_site,excavation_site,Acemhöyük,acemhöyük,Acemhöyük,,,Turkey,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577346 || Table S1 sample ID:Ace1 || Archaeological sites and context section 2 ""Acemhöyük, Turkey"" (PDF page 2) || Table S2 (PDF pages 58-60), Test ID Ace1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Ace1 | Acemhöyük | Approximate Date BP: 4200,,,,approx. 4200 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577347,Ash4,archive_supplement_primary_source_join,direct_table_extracted,final,,Tel Ashqelon,direct_sample_site,excavation_site,Tel Ashqelon,telashqelon,Tel Ashqelon,,,Israel,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577347 || Table S1 sample ID:Ash4 || Archaeological sites and context section 28 ""Tel Ashqelon, Israel"" (PDF page 17) || Table S2 (PDF pages 58-60), Test ID Ash4, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Ash4 | Tel Ashqelon | Approximate Date BP: 3100,,,,approx. 3100 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577348,Azer1,archive_supplement_primary_source_join,direct_table_extracted,final,,"Kul Tepe, Azerbaijan",direct_sample_site,excavation_site,"Kul Tepe, Azerbaijan",kultepeazerbaijan,"Kul Tepe, Azerbaijan",,,Iran,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577348 || Table S1 sample ID:Azer1 || Archaeological sites and context section 14 ""Kul Tepe, Azerbaijan, Iran"" (PDF page 9) || Table S2 (PDF pages 58-60), Test ID Azer1, Approximate Date BP","Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Azer1 | Kul Tepe, Azerbaijan | Approximate Date BP: 6100",,,,approx. 6100 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577349,Bel1,archive_supplement_primary_source_join,direct_table_extracted,final,,Belovode-Veliko Laole,direct_sample_site,excavation_site,Belovode-Veliko Laole,belovodevelikolaole,Belovode-Veliko Laole,,,Serbia,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577349 || Table S1 sample ID:Bel1 || Archaeological sites and context section 3 ""Belovode-Veliko Laole, Serbia"" (PDF page 3) || Table S2 (PDF pages 58-60), Test ID Bel1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Bel1 | Belovode-Veliko Laole | Approximate Date BP: 6900,,,,approx. 6900 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577350,Bel2,archive_supplement_primary_source_join,direct_table_extracted,final,,Belovode-Veliko Laole,direct_sample_site,excavation_site,Belovode-Veliko Laole,belovodevelikolaole,Belovode-Veliko Laole,,,Serbia,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577350 || Table S1 sample ID:Bel2 || Archaeological sites and context section 3 ""Belovode-Veliko Laole, Serbia"" (PDF page 3) || Table S2 (PDF pages 58-60), Test ID Bel2, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Bel2 | Belovode-Veliko Laole | Approximate Date BP: 6900,,,,approx. 6900 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577351,Bes1,archive_supplement_primary_source_join,direct_table_extracted,final,,Bestansur,direct_sample_site,excavation_site,Bestansur,bestansur,Bestansur,,,Iraq,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577351 || Table S1 sample ID:Bes1 || Archaeological sites and context section 4 ""Bestansur, Iraq"" (PDF page 3) || Table S2 (PDF pages 58-60), Test ID Bes1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Bes1 | Bestansur | Approximate Date BP: 2800,,,,approx. 2800 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577352,Bes2,archive_supplement_primary_source_join,direct_table_extracted,final,,Bestansur,direct_sample_site,excavation_site,Bestansur,bestansur,Bestansur,,,Iraq,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577352 || Table S1 sample ID:Bes2 || Archaeological sites and context section 4 ""Bestansur, Iraq"" (PDF page 3) || Table S2 (PDF pages 58-60), Test ID Bes2, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Bes2 | Bestansur | Approximate Date BP: 629,,,,approx. 629 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577353,Bla1,archive_supplement_primary_source_join,direct_table_extracted,final,,Blagotin,direct_sample_site,excavation_site,Blagotin,blagotin,Blagotin,,,Serbia,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577353 || Table S1 sample ID:Bla1 || Archaeological sites and context section 5 ""Blagotin, Serbia"" (PDF page 4) || Table S2 (PDF pages 58-60), Test ID Bla1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Bla1 | Blagotin | Approximate Date BP: 8100,,,,approx. 8100 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577354,Bla2,archive_supplement_primary_source_join,direct_table_extracted,final,,Blagotin,direct_sample_site,excavation_site,Blagotin,blagotin,Blagotin,,,Serbia,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577354 || Table S1 sample ID:Bla2 || Archaeological sites and context section 5 ""Blagotin, Serbia"" (PDF page 4) || Table S2 (PDF pages 58-60), Test ID Bla2, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Bla2 | Blagotin | Approximate Date BP: 8100,,,,approx. 8100 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577355,Bub1,archive_supplement_primary_source_join,direct_table_extracted,final,,Bubanj,direct_sample_site,excavation_site,Bubanj,bubanj,Bubanj,,,Serbia,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577355 || Table S1 sample ID:Bub1 || Archaeological sites and context section 6 ""Bubanj, Serbia"" (PDF page 5) || Table S2 (PDF pages 58-60), Test ID Bub1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Bub1 | Bubanj | Approximate Date BP: 7600,,,,approx. 7600 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577356,Bul1,archive_supplement_primary_source_join,direct_table_extracted,final,,Tilla Bulak,direct_sample_site,excavation_site,Tilla Bulak,tillabulak,Tilla Bulak,,,Uzbekistan,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577356 || Table S1 sample ID:Bul1 || Archaeological sites and context section 39 ""Tilla Bulak, Uzbekistan"" (PDF page 22) || Table S2 (PDF pages 58-60), Test ID Bul1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Bul1 | Tilla Bulak | Approximate Date BP: 3800,,,,approx. 3800 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577357,Cas1,archive_supplement_primary_source_join,direct_table_extracted,final,,Horvat Castra,direct_sample_site,excavation_site,Horvat Castra,horvatcastra,Horvat Castra,,,Israel,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577357 || Table S1 sample ID:Cas1 || Archaeological sites and context section 12 ""Horvat Castra, Israel"" (PDF page 8) || Table S2 (PDF pages 58-60), Test ID Cas1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Cas1 | Horvat Castra | Approximate Date BP: 1400,,,,approx. 1400 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577358,Ch22,archive_supplement_primary_source_join,direct_table_extracted,final,,Çatalhöyük,direct_sample_site,excavation_site,Çatalhöyük,çatalhöyük,Çatalhöyük,,,Turkey,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577358 || Table S1 sample ID:Ch22 || Archaeological sites and context section 7 ""Çatalhöyük, Turkey"" (PDF page 5) || Table S2 (PDF pages 58-60), Test ID Ch22, Approximate Date BP",Archive taxonomy Bos primigenius (tax_id 9909) | supplement sample Ch22 | Çatalhöyük | Approximate Date BP: 7600,,,,approx. 7600 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577359,Dan1,archive_supplement_primary_source_join,direct_table_extracted,final,,Tel Dan,direct_sample_site,excavation_site,Tel Dan,teldan,Tel Dan,,,Israel,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577359 || Table S1 sample ID:Dan1 || Archaeological sites and context section 29 ""Tel Dan, Israel"" (PDF page 18) || Archaeological sites and context section 29 ""Tel Dan, Israel"" (PDF page 18)",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Dan1 | Tel Dan | 3500-3000 BC,,,,4949-5449 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577360,Far1,archive_supplement_primary_source_join,direct_table_extracted,final,,"Mianroud, Fars",direct_sample_site,excavation_site,"Mianroud, Fars",mianroudfars,"Mianroud, Fars",,,Iran,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577360 || Table S1 sample ID:Far1 || Archaeological sites and context section 17 ""Mianroud, Fars, Iran"" (PDF page 10) || Table S2 (PDF pages 58-60), Test ID Far1, Approximate Date BP","Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Far1 | Mianroud, Fars | Approximate Date BP: 7700",,,,approx. 7700 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577361,Gil1,archive_supplement_primary_source_join,direct_table_extracted,final,,Gilat,direct_sample_site,excavation_site,Gilat,gilat,Gilat,,,Israel,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577361 || Table S1 sample ID:Gil1 || Archaeological sites and context section 9 ""Gilat, Israel"" (PDF page 6) || Archaeological sites and context section 9 ""Gilat, Israel"" (PDF page 6)",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Gil1 | Gilat | c.4300–3300 BC,,,,5249-6249 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577362,Gyu2,archive_supplement_primary_source_join,direct_table_extracted,final,,Gyumri,direct_sample_site,excavation_site,Gyumri,gyumri,Gyumri,,,Armenia,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577362 || Table S1 sample ID:Gyu2 || Archaeological sites and context section 10 ""Gyumri, Armenia"" (PDF page 7) || Table S2 (PDF pages 58-60), Test ID Gyu2, Approximate Date BP",Archive taxonomy Bos primigenius (tax_id 9909) | supplement sample Gyu2 | Gyumri | Approximate Date BP: 7040,,,,approx. 7040 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577363,Has1,archive_supplement_primary_source_join,direct_table_extracted,final,,Hasanlu,direct_sample_site,excavation_site,Hasanlu,hasanlu,Hasanlu,,,Iran,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577363 || Table S1 sample ID:Has1 || Archaeological sites and context section 11 ""Hasanlu, Iran"" (PDF page 7) || Table S2 (PDF pages 58-60), Test ID Has1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Has1 | Hasanlu | Approximate Date BP: 3700,,,,approx. 3700 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577364,Has3,archive_supplement_primary_source_join,direct_table_extracted,final,,Hasanlu,direct_sample_site,excavation_site,Hasanlu,hasanlu,Hasanlu,,,Iran,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577364 || Table S1 sample ID:Has3 || Archaeological sites and context section 11 ""Hasanlu, Iran"" (PDF page 7) || Table S2 (PDF pages 58-60), Test ID Has3, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Has3 | Hasanlu | Approximate Date BP: 4470,,,,approx. 4470 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577365,Has4,archive_supplement_primary_source_join,direct_table_extracted,final,,Hasanlu,direct_sample_site,excavation_site,Hasanlu,hasanlu,Hasanlu,,,Iran,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577365 || Table S1 sample ID:Has4 || Archaeological sites and context section 11 ""Hasanlu, Iran"" (PDF page 7) || Table S2 (PDF pages 58-60), Test ID Has4, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Has4 | Hasanlu | Approximate Date BP: 2900,,,,approx. 2900 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577366,Has5,archive_supplement_primary_source_join,direct_table_extracted,final,,Hasanlu,direct_sample_site,excavation_site,Hasanlu,hasanlu,Hasanlu,,,Iran,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577366 || Table S1 sample ID:Has5 || Archaeological sites and context section 11 ""Hasanlu, Iran"" (PDF page 7) || Table S2 (PDF pages 58-60), Test ID Has5, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Has5 | Hasanlu | Approximate Date BP: 2300,,,,approx. 2300 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577367,Kaz1,archive_supplement_primary_source_join,direct_table_extracted,final,,Dariali Tamara Fort,direct_sample_site,excavation_site,Dariali Tamara Fort,darialitamarafort,Dariali Tamara Fort,,,Georgia,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577367 || Table S1 sample ID:Kaz1 || Archaeological sites and context section 8 ""Dariali Tamara Fort, Georgia"" (PDF page 6) || Table S2 (PDF pages 58-60), Test ID Kaz1, Approximate Date BP","Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Kaz1 | Dariali Tamara Fort | Approximate Date BP: 1000 | UTM 38N 469400, 4731800; datum not stated",,,,approx. 1000 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577368,Kaz2,archive_supplement_primary_source_join,direct_table_extracted,final,,Dariali Tamara Fort,direct_sample_site,excavation_site,Dariali Tamara Fort,darialitamarafort,Dariali Tamara Fort,,,Georgia,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577368 || Table S1 sample ID:Kaz2 || Archaeological sites and context section 8 ""Dariali Tamara Fort, Georgia"" (PDF page 6) || Table S2 (PDF pages 58-60), Test ID Kaz2, Approximate Date BP","Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Kaz2 | Dariali Tamara Fort | Approximate Date BP: 1050 | UTM 38N 469400, 4731800; datum not stated",,,,approx. 1050 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577369,Kaz3,archive_supplement_primary_source_join,direct_table_extracted,final,,Dariali Tamara Fort,direct_sample_site,excavation_site,Dariali Tamara Fort,darialitamarafort,Dariali Tamara Fort,,,Georgia,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577369 || Table S1 sample ID:Kaz3 || Archaeological sites and context section 8 ""Dariali Tamara Fort, Georgia"" (PDF page 6) || Table S2 (PDF pages 58-60), Test ID Kaz3, Approximate Date BP","Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Kaz3 | Dariali Tamara Fort | Approximate Date BP: 1350 | UTM 38N 469400, 4731800; datum not stated",,,,approx. 1350 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577370,Kaz4,archive_supplement_primary_source_join,direct_table_extracted,final,,Dariali Tamara Fort,direct_sample_site,excavation_site,Dariali Tamara Fort,darialitamarafort,Dariali Tamara Fort,,,Georgia,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577370 || Table S1 sample ID:Kaz4 || Archaeological sites and context section 8 ""Dariali Tamara Fort, Georgia"" (PDF page 6) || Table S2 (PDF pages 58-60), Test ID Kaz4, Approximate Date BP","Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Kaz4 | Dariali Tamara Fort | Approximate Date BP: 1200 | UTM 38N 469400, 4731800; datum not stated",,,,approx. 1200 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577371,Kaz5,archive_supplement_primary_source_join,direct_table_extracted,final,,Dariali Tamara Fort,direct_sample_site,excavation_site,Dariali Tamara Fort,darialitamarafort,Dariali Tamara Fort,,,Georgia,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577371 || Table S1 sample ID:Kaz5 || Archaeological sites and context section 8 ""Dariali Tamara Fort, Georgia"" (PDF page 6) || Table S2 (PDF pages 58-60), Test ID Kaz5, Approximate Date BP","Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Kaz5 | Dariali Tamara Fort | Approximate Date BP: 1290 | UTM 38N 469400, 4731800; datum not stated",,,,approx. 1290 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577372,Kho1,archive_supplement_primary_source_join,direct_table_extracted,final,,"Nishapur Kohandež, Central Khorasan",direct_sample_site,excavation_site,"Nishapur Kohandež, Central Khorasan",nishapurkohandežcentralkhorasan,"Nishapur Kohandež, Central Khorasan",,,Iran,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577372 || Table S1 sample ID:Kho1 || Archaeological sites and context section 20 ""Nishapur Kohandež, Central Khorasan, Iran"" (PDF page 12) || Table S2 (PDF pages 58-60), Test ID Kho1, Approximate Date BP","Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Kho1 | Nishapur Kohandež, Central Khorasan | Approximate Date BP: 1400",,,,approx. 1400 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB31621,Bos taurus,cattle,prjeb31621:samea5577373,Kok1,archive_supplement_primary_source_join,direct_table_extracted,final,,Koktepe,direct_sample_site,excavation_site,Koktepe,koktepe,Koktepe,,,Uzbekistan,,supplementary_table,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577373 || Table S1 sample ID:Kok1 || Archaeological sites and context section 13 ""Koktepe, Uzbekistan"" (PDF page 8) || Table S2 (PDF pages 58-60), Test ID Kok1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Kok1 | Koktepe | Approximate Date BP: 3500,,,,approx. 3500 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
