project_accession,species_latin_name,source_surface,source_claim_scope,supporting_sample_count,original_locality_text,resolved_locality_text,locality_class,site_name,municipality_name,region_name,country_name,broader_geography,geocoding_safe_token,source_artifact_path,source_artifact_kind,source_locator,source_excerpt
PRJEB31621,Bos taurus,supplementary_table,sample_owned_locality,1,Nahal Tillah,Nahal Tillah,excavation_site,Nahal Tillah,,,Israel,,nahaltillah,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577379 || Table S1 sample ID:Nah1 || Archaeological sites and context section 19 ""Nahal Tillah, Israel"" (PDF page 11) || Archaeological sites and context section 19 ""Nahal Tillah, Israel"" (PDF page 11)",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Nah1 | Nahal Tillah | 3300-3050 BC
PRJEB31621,Bos taurus,supplementary_table,sample_owned_locality,1,"Nishapur Kohandež, Central Khorasan","Nishapur Kohandež, Central Khorasan",excavation_site,"Nishapur Kohandež, Central Khorasan",,,Iran,,nishapurkohandežcentralkhorasan,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577372 || Table S1 sample ID:Kho1 || Archaeological sites and context section 20 ""Nishapur Kohandež, Central Khorasan, Iran"" (PDF page 12) || Table S2 (PDF pages 58-60), Test ID Kho1, Approximate Date BP","Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Kho1 | Nishapur Kohandež, Central Khorasan | Approximate Date BP: 1400"
PRJEB31621,Bos taurus,supplementary_table,sample_owned_locality,8,Pločnik,Pločnik,excavation_site,Pločnik,,,Serbia,,pločnik,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577380 || Table S1 sample ID:Plo1 || Archaeological sites and context section 21 ""Pločnik, Serbia"" (PDF page 12) || Table S2 (PDF pages 58-60), Test ID Plo1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Plo1 | Pločnik | Approximate Date BP: 7125
PRJEB31621,Bos taurus,supplementary_table,sample_owned_locality,1,"Promachon, Serres","Promachon, Serres",excavation_site,"Promachon, Serres",,,Greece,,promachonserres,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577388 || Table S1 sample ID:Pro1 || Archaeological sites and context section 22 ""Promachon, Serres, Greece"" (PDF page 13) || Archaeological sites and context section 22 ""Promachon, Serres, Greece"" (PDF page 13)","Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Pro1 | Promachon, Serres | 5320-5070 Cal. BC"
PRJEB31621,Bos taurus,supplementary_table,sample_owned_locality,1,"Sarakenos Cave, Boeotia","Sarakenos Cave, Boeotia",excavation_site,"Sarakenos Cave, Boeotia",,,Greece,,sarakenoscaveboeotia,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577391 || Table S1 sample ID:Sar38 || Archaeological sites and context section 23 ""Sarakenos Cave, Boeotia, Greece"" (PDF page 14) || Archaeological sites and context section 23 ""Sarakenos Cave, Boeotia, Greece"" (PDF page 14)","Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Sar38 | Sarakenos Cave, Boeotia | 5750-5600 BC"
PRJEB31621,Bos taurus,supplementary_table,sample_owned_locality,1,Stubline,Stubline,excavation_site,Stubline,,,Serbia,,stubline,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577392 || Table S1 sample ID:Stu1 || Archaeological sites and context section 24 ""Stubline, Serbia"" (PDF page 14) || Table S2 (PDF pages 58-60), Test ID Stu1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Stu1 | Stubline | Approximate Date BP: 6600
PRJEB31621,Bos taurus,supplementary_table,sample_owned_locality,1,Suberde and Erbaba,Suberde and Erbaba,excavation_site,Suberde and Erbaba,,,Turkey,,suberdeanderbaba,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577393 || Table S1 sample ID:Sub1 || Archaeological sites and context section 25 ""Suberde and Erbaba, Turkey"" (PDF page 15) || Archaeological sites and context section 25 ""Suberde and Erbaba, Turkey"" (PDF page 15)",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Sub1 | Suberde and Erbaba | 6020-6140 cal BC in the section narrative; 6221-6024 cal. BC in the section table | The primary supplement gives two non-identical calibrated intervals and retains Suberde-versus-Erbaba curation history; numeric chronology and an exact single-site claim must remain withheld.
PRJEB31621,Bos taurus,supplementary_table,sample_owned_locality,1,Taghit Haddouch,Taghit Haddouch,excavation_site,Taghit Haddouch,,,Morocco,,taghithaddouch,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577395 || Table S1 sample ID:Th7 || Archaeological sites and context section 26 ""Taghit Haddouch, Morroco"" (PDF page 16) || Table S2 (PDF pages 58-60), Test ID Th7, Approximate Date BP",Archive taxonomy Bos primigenius (tax_id 9909) | supplement sample Th7 | Taghit Haddouch | Approximate Date BP: 7993
PRJEB31621,Bos taurus,supplementary_table,sample_owned_locality,1,Tappeh-Sang-e-Chakhmaq,Tappeh-Sang-e-Chakhmaq,excavation_site,Tappeh-Sang-e-Chakhmaq,,,Iran,,tappehsangechakhmaq,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577390 || Table S1 sample ID:Sac3 || Archaeological sites and context section 27 ""Tappeh-Sang-e-Chakhmaq, Iran"" (PDF page 17) || Table S2 (PDF pages 58-60), Test ID Sac3, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Sac3 | Tappeh-Sang-e-Chakhmaq | Approximate Date BP: 7373
PRJEB31621,Bos taurus,supplementary_table,sample_owned_locality,1,Tel Ashqelon,Tel Ashqelon,excavation_site,Tel Ashqelon,,,Israel,,telashqelon,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577347 || Table S1 sample ID:Ash4 || Archaeological sites and context section 28 ""Tel Ashqelon, Israel"" (PDF page 17) || Table S2 (PDF pages 58-60), Test ID Ash4, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Ash4 | Tel Ashqelon | Approximate Date BP: 3100
PRJEB31621,Bos taurus,supplementary_table,sample_owned_locality,1,Tel Dan,Tel Dan,excavation_site,Tel Dan,,,Israel,,teldan,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577359 || Table S1 sample ID:Dan1 || Archaeological sites and context section 29 ""Tel Dan, Israel"" (PDF page 18) || Archaeological sites and context section 29 ""Tel Dan, Israel"" (PDF page 18)",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Dan1 | Tel Dan | 3500-3000 BC
PRJEB31621,Bos taurus,supplementary_table,sample_owned_locality,3,Tel es-Qashish,Tel es-Qashish,excavation_site,Tel es-Qashish,,,Israel,,telesqashish,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577401 || Table S1 sample ID:Tqa1 || Archaeological sites and context section 30 ""Tel es-Qashish, Israel"" (PDF page 18) || Table S2 (PDF pages 58-60), Test ID Tqa1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Tqa1 | Tel es-Qashish | Approximate Date BP: 4800
PRJEB31621,Bos taurus,supplementary_table,sample_owned_locality,3,Tel es-Safi,Tel es-Safi,excavation_site,Tel es-Safi,,,Israel,,telessafi,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577407 || Table S1 sample ID:Tsa1 || Archaeological sites and context section 31 ""Tel es-Safi, Israel"" (PDF page 19) || Table S2 (PDF pages 58-60), Test ID Tsa1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Tsa1 | Tel es-Safi | Approximate Date BP: 2820
PRJEB31621,Bos taurus,supplementary_table,sample_owned_locality,1,Tel Masos,Tel Masos,excavation_site,Tel Masos,,,Israel,,telmasos,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577375 || Table S1 sample ID:Mas1 || Archaeological sites and context section 33 ""Tel Masos, Israel"" (PDF page 20) || Table S2 (PDF pages 58-60), Test ID Mas1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Mas1 | Tel Masos | Approximate Date BP: 3100
PRJEB31621,Bos taurus,supplementary_table,sample_owned_locality,4,Tel Miqne-Ekron,Tel Miqne-Ekron,excavation_site,Tel Miqne-Ekron,,,Israel,,telmiqneekron,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577397 || Table S1 sample ID:Tmq1 || Archaeological sites and context section 34 ""Tel Miqne-Ekron, Israel"" (PDF page 20) || Table S2 (PDF pages 58-60), Test ID Tmq1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Tmq1 | Tel Miqne-Ekron | Approximate Date BP: 3150
PRJEB31621,Bos taurus,supplementary_table,sample_owned_locality,1,Tel Yoqneam,Tel Yoqneam,excavation_site,Tel Yoqneam,,,Israel,,telyoqneam,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577404 || Table S1 sample ID:Tyq1 || Archaeological sites and context section 35 ""Tel Yoqneam, Israel"" (PDF page 20) || Table S2 (PDF pages 58-60), Test ID Tyq1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Tyq1 | Tel Yoqneam | Approximate Date BP: 2200
PRJEB31621,Bos taurus,supplementary_table,sample_owned_locality,1,Tel Zahara,Tel Zahara,excavation_site,Tel Zahara,,,Israel,,telzahara,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577406 || Table S1 sample ID:Zah1 || Archaeological sites and context section 36 ""Tel Zahara, Israel"" (PDF page 21) || Table S2 (PDF pages 58-60), Test ID Zah1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Zah1 | Tel Zahara | Approximate Date BP: 1850
PRJEB31621,Bos taurus,supplementary_table,sample_owned_locality,1,Tel-Dalit,Tel-Dalit,excavation_site,Tel-Dalit,,,Israel,,teldalit,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577394 || Table S1 sample ID:Tda1 || Archaeological sites and context section 37 ""Tel-Dalit, Israel"" (PDF page 21) || Table S2 (PDF pages 58-60), Test ID Tda1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Tda1 | Tel-Dalit | Approximate Date BP: 5050
PRJEB31621,Bos taurus,supplementary_table,sample_owned_locality,1,Tel-Hreiz,Tel-Hreiz,excavation_site,Tel-Hreiz,,,Israel,,telhreiz,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577396 || Table S1 sample ID:Thr1 || Archaeological sites and context section 32 ""Tel-Hreiz, Israel"" (PDF page 19) || Table S2 (PDF pages 58-60), Test ID Thr1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Thr1 | Tel-Hreiz | Approximate Date BP: 6700
PRJEB31621,Bos taurus,supplementary_table,sample_owned_locality,1,"Tepe Shizar, Qazvin","Tepe Shizar, Qazvin",excavation_site,"Tepe Shizar, Qazvin",,,Iran,,tepeshizarqazvin,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577389 || Table S1 sample ID:Qaz1 || Archaeological sites and context section 38 ""Tepe Shizar, Qazvin, Iran"" (PDF page 22) || Table S2 (PDF pages 58-60), Test ID Qaz1, Approximate Date BP","Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Qaz1 | Tepe Shizar, Qazvin | Approximate Date BP: 4760"
PRJEB31621,Bos taurus,supplementary_table,sample_owned_locality,1,Tilla Bulak,Tilla Bulak,excavation_site,Tilla Bulak,,,Uzbekistan,,tillabulak,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577356 || Table S1 sample ID:Bul1 || Archaeological sites and context section 39 ""Tilla Bulak, Uzbekistan"" (PDF page 22) || Table S2 (PDF pages 58-60), Test ID Bul1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Bul1 | Tilla Bulak | Approximate Date BP: 3800
PRJEB31621,Bos taurus,supplementary_table,sample_owned_locality,1,Yerqurqan (Erkurgan),Yerqurqan (Erkurgan),excavation_site,Yerqurqan (Erkurgan),,,Uzbekistan,,yerqurqanerkurgan,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577405 || Table S1 sample ID:Yer1 || Archaeological sites and context section 40 ""Yerqurqan  (Erkurgan), Uzbekistan:"" (PDF page 23) || Table S2 (PDF pages 58-60), Test ID Yer1, Approximate Date BP",Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Yer1 | Yerqurqan (Erkurgan) | Approximate Date BP: 2050
PRJEB31621,Bos taurus,supplementary_table,sample_owned_locality,1,Çatalhöyük,Çatalhöyük,excavation_site,Çatalhöyük,,,Turkey,,çatalhöyük,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577358 || Table S1 sample ID:Ch22 || Archaeological sites and context section 7 ""Çatalhöyük, Turkey"" (PDF page 5) || Table S2 (PDF pages 58-60), Test ID Ch22, Approximate Date BP",Archive taxonomy Bos primigenius (tax_id 9909) | supplement sample Ch22 | Çatalhöyük | Approximate Date BP: 7600
PRJEB31621,Bos taurus,tracked_source_artifact,project_context_site,12,,,unresolved,,,,,,,,,,
