species_latin_name,species_common_name,project_accession,repo_stable_sample_id,preferred_sample_label,published_wording,source_wording_excerpt,provenance_surface,provenance_kind,provenance_locator,dating_basis,evidence_class,precision_posture,normalization_status,normalization_rule,uncertainty_note,time_start_bp,time_end_bp,time_mean_bp,temporal_semantics
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577344,Abu1,7949-9449 BP,Archive taxonomy Bos primigenius (tax_id 9909) | supplement sample Abu1 | Abu Gosh | 7500-6000 BCE,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577344 || Table S1 sample ID:Abu1 || Archaeological sites and context section 1 ""Abu Gosh, Israel"" (PDF page 2)",archaeological_period,archaeological_context_date,contextual_interval,normalized_interval,keep one normalized interval and preserve its evidence class and precision posture,Chronology comes from the recovered sample-owned source row.,7949,9449,8699,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'archaeological_context_date', 'precision_posture': 'contextual_interval', 'comparability_posture': 'numeric_interval_with_caveat', 'summary_label': '7949-9449 BP', 'temporal_window_key': 'early_holocene_and_older', 'temporal_window_label': 'Early Holocene and older (6001+ BP)', 'time_start_bp': 7949, 'time_end_bp': 9449, 'time_mean_bp': 8699, 'duration_years': 1500, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf', 'provenance_locator': 'sample_accession:SAMEA5577344 || Table S1 sample ID:Abu1 || Archaeological sites and context section 1 ""Abu Gosh, Israel"" (PDF page 2)', 'provenance_excerpt': 'Archive taxonomy Bos primigenius (tax_id 9909) | supplement sample Abu1 | Abu Gosh | 7500-6000 BCE', 'original_labels': ['7949-9449 BP'], 'normalized_labels': [], 'uncertainty_notes': []}"
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577345,Abu2,7949-9449 BP,Archive taxonomy Bos primigenius (tax_id 9909) | supplement sample Abu2 | Abu Gosh | 7500-6000 BCE,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577345 || Table S1 sample ID:Abu2 || Archaeological sites and context section 1 ""Abu Gosh, Israel"" (PDF page 2)",archaeological_period,archaeological_context_date,contextual_interval,normalized_interval,keep one normalized interval and preserve its evidence class and precision posture,Chronology comes from the recovered sample-owned source row.,7949,9449,8699,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'archaeological_context_date', 'precision_posture': 'contextual_interval', 'comparability_posture': 'numeric_interval_with_caveat', 'summary_label': '7949-9449 BP', 'temporal_window_key': 'early_holocene_and_older', 'temporal_window_label': 'Early Holocene and older (6001+ BP)', 'time_start_bp': 7949, 'time_end_bp': 9449, 'time_mean_bp': 8699, 'duration_years': 1500, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf', 'provenance_locator': 'sample_accession:SAMEA5577345 || Table S1 sample ID:Abu2 || Archaeological sites and context section 1 ""Abu Gosh, Israel"" (PDF page 2)', 'provenance_excerpt': 'Archive taxonomy Bos primigenius (tax_id 9909) | supplement sample Abu2 | Abu Gosh | 7500-6000 BCE', 'original_labels': ['7949-9449 BP'], 'normalized_labels': [], 'uncertainty_notes': []}"
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577346,Ace1,approx. 4200 BP,Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Ace1 | Acemhöyük | Approximate Date BP: 4200,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577346 || Table S1 sample ID:Ace1 || Archaeological sites and context section 2 ""Acemhöyük, Turkey"" (PDF page 2) || Table S2 (PDF pages 58-60), Test ID Ace1, Approximate Date BP",archaeological_period,archaeological_context_date,sample_approximate_or_modeled,normalized_point,keep one sample-owned point without widening it into a fake interval,Chronology comes from the recovered sample-owned source row.,4200,4200,4200,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'archaeological_context_date', 'precision_posture': 'sample_approximate_or_modeled', 'comparability_posture': 'numeric_interval_with_caveat', 'summary_label': 'approx. 4200 BP', 'temporal_window_key': 'mid_holocene', 'temporal_window_label': 'Mid-Holocene (3001-6000 BP)', 'time_start_bp': 4200, 'time_end_bp': 4200, 'time_mean_bp': 4200, 'duration_years': 0, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf', 'provenance_locator': 'sample_accession:SAMEA5577346 || Table S1 sample ID:Ace1 || Archaeological sites and context section 2 ""Acemhöyük, Turkey"" (PDF page 2) || Table S2 (PDF pages 58-60), Test ID Ace1, Approximate Date BP', 'provenance_excerpt': 'Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Ace1 | Acemhöyük | Approximate Date BP: 4200', 'original_labels': ['approx. 4200 BP'], 'normalized_labels': [], 'uncertainty_notes': []}"
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577347,Ash4,approx. 3100 BP,Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Ash4 | Tel Ashqelon | Approximate Date BP: 3100,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577347 || Table S1 sample ID:Ash4 || Archaeological sites and context section 28 ""Tel Ashqelon, Israel"" (PDF page 17) || Table S2 (PDF pages 58-60), Test ID Ash4, Approximate Date BP",archaeological_period,archaeological_context_date,sample_approximate_or_modeled,normalized_point,keep one sample-owned point without widening it into a fake interval,Chronology comes from the recovered sample-owned source row.,3100,3100,3100,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'archaeological_context_date', 'precision_posture': 'sample_approximate_or_modeled', 'comparability_posture': 'numeric_interval_with_caveat', 'summary_label': 'approx. 3100 BP', 'temporal_window_key': 'mid_holocene', 'temporal_window_label': 'Mid-Holocene (3001-6000 BP)', 'time_start_bp': 3100, 'time_end_bp': 3100, 'time_mean_bp': 3100, 'duration_years': 0, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf', 'provenance_locator': 'sample_accession:SAMEA5577347 || Table S1 sample ID:Ash4 || Archaeological sites and context section 28 ""Tel Ashqelon, Israel"" (PDF page 17) || Table S2 (PDF pages 58-60), Test ID Ash4, Approximate Date BP', 'provenance_excerpt': 'Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Ash4 | Tel Ashqelon | Approximate Date BP: 3100', 'original_labels': ['approx. 3100 BP'], 'normalized_labels': [], 'uncertainty_notes': []}"
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577348,Azer1,approx. 6100 BP,"Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Azer1 | Kul Tepe, Azerbaijan | Approximate Date BP: 6100",data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577348 || Table S1 sample ID:Azer1 || Archaeological sites and context section 14 ""Kul Tepe, Azerbaijan, Iran"" (PDF page 9) || Table S2 (PDF pages 58-60), Test ID Azer1, Approximate Date BP",archaeological_period,archaeological_context_date,sample_approximate_or_modeled,normalized_point,keep one sample-owned point without widening it into a fake interval,Chronology comes from the recovered sample-owned source row.,6100,6100,6100,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'archaeological_context_date', 'precision_posture': 'sample_approximate_or_modeled', 'comparability_posture': 'numeric_interval_with_caveat', 'summary_label': 'approx. 6100 BP', 'temporal_window_key': 'early_holocene_and_older', 'temporal_window_label': 'Early Holocene and older (6001+ BP)', 'time_start_bp': 6100, 'time_end_bp': 6100, 'time_mean_bp': 6100, 'duration_years': 0, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf', 'provenance_locator': 'sample_accession:SAMEA5577348 || Table S1 sample ID:Azer1 || Archaeological sites and context section 14 ""Kul Tepe, Azerbaijan, Iran"" (PDF page 9) || Table S2 (PDF pages 58-60), Test ID Azer1, Approximate Date BP', 'provenance_excerpt': 'Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Azer1 | Kul Tepe, Azerbaijan | Approximate Date BP: 6100', 'original_labels': ['approx. 6100 BP'], 'normalized_labels': [], 'uncertainty_notes': []}"
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577349,Bel1,approx. 6900 BP,Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Bel1 | Belovode-Veliko Laole | Approximate Date BP: 6900,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577349 || Table S1 sample ID:Bel1 || Archaeological sites and context section 3 ""Belovode-Veliko Laole, Serbia"" (PDF page 3) || Table S2 (PDF pages 58-60), Test ID Bel1, Approximate Date BP",archaeological_period,archaeological_context_date,sample_approximate_or_modeled,normalized_point,keep one sample-owned point without widening it into a fake interval,Chronology comes from the recovered sample-owned source row.,6900,6900,6900,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'archaeological_context_date', 'precision_posture': 'sample_approximate_or_modeled', 'comparability_posture': 'numeric_interval_with_caveat', 'summary_label': 'approx. 6900 BP', 'temporal_window_key': 'early_holocene_and_older', 'temporal_window_label': 'Early Holocene and older (6001+ BP)', 'time_start_bp': 6900, 'time_end_bp': 6900, 'time_mean_bp': 6900, 'duration_years': 0, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf', 'provenance_locator': 'sample_accession:SAMEA5577349 || Table S1 sample ID:Bel1 || Archaeological sites and context section 3 ""Belovode-Veliko Laole, Serbia"" (PDF page 3) || Table S2 (PDF pages 58-60), Test ID Bel1, Approximate Date BP', 'provenance_excerpt': 'Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Bel1 | Belovode-Veliko Laole | Approximate Date BP: 6900', 'original_labels': ['approx. 6900 BP'], 'normalized_labels': [], 'uncertainty_notes': []}"
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577350,Bel2,approx. 6900 BP,Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Bel2 | Belovode-Veliko Laole | Approximate Date BP: 6900,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577350 || Table S1 sample ID:Bel2 || Archaeological sites and context section 3 ""Belovode-Veliko Laole, Serbia"" (PDF page 3) || Table S2 (PDF pages 58-60), Test ID Bel2, Approximate Date BP",archaeological_period,archaeological_context_date,sample_approximate_or_modeled,normalized_point,keep one sample-owned point without widening it into a fake interval,Chronology comes from the recovered sample-owned source row.,6900,6900,6900,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'archaeological_context_date', 'precision_posture': 'sample_approximate_or_modeled', 'comparability_posture': 'numeric_interval_with_caveat', 'summary_label': 'approx. 6900 BP', 'temporal_window_key': 'early_holocene_and_older', 'temporal_window_label': 'Early Holocene and older (6001+ BP)', 'time_start_bp': 6900, 'time_end_bp': 6900, 'time_mean_bp': 6900, 'duration_years': 0, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf', 'provenance_locator': 'sample_accession:SAMEA5577350 || Table S1 sample ID:Bel2 || Archaeological sites and context section 3 ""Belovode-Veliko Laole, Serbia"" (PDF page 3) || Table S2 (PDF pages 58-60), Test ID Bel2, Approximate Date BP', 'provenance_excerpt': 'Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Bel2 | Belovode-Veliko Laole | Approximate Date BP: 6900', 'original_labels': ['approx. 6900 BP'], 'normalized_labels': [], 'uncertainty_notes': []}"
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577351,Bes1,approx. 2800 BP,Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Bes1 | Bestansur | Approximate Date BP: 2800,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577351 || Table S1 sample ID:Bes1 || Archaeological sites and context section 4 ""Bestansur, Iraq"" (PDF page 3) || Table S2 (PDF pages 58-60), Test ID Bes1, Approximate Date BP",archaeological_period,archaeological_context_date,sample_approximate_or_modeled,normalized_point,keep one sample-owned point without widening it into a fake interval,Chronology comes from the recovered sample-owned source row.,2800,2800,2800,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'archaeological_context_date', 'precision_posture': 'sample_approximate_or_modeled', 'comparability_posture': 'numeric_interval_with_caveat', 'summary_label': 'approx. 2800 BP', 'temporal_window_key': 'late_holocene', 'temporal_window_label': 'Late Holocene (1001-3000 BP)', 'time_start_bp': 2800, 'time_end_bp': 2800, 'time_mean_bp': 2800, 'duration_years': 0, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf', 'provenance_locator': 'sample_accession:SAMEA5577351 || Table S1 sample ID:Bes1 || Archaeological sites and context section 4 ""Bestansur, Iraq"" (PDF page 3) || Table S2 (PDF pages 58-60), Test ID Bes1, Approximate Date BP', 'provenance_excerpt': 'Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Bes1 | Bestansur | Approximate Date BP: 2800', 'original_labels': ['approx. 2800 BP'], 'normalized_labels': [], 'uncertainty_notes': []}"
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577352,Bes2,approx. 629 BP,Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Bes2 | Bestansur | Approximate Date BP: 629,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577352 || Table S1 sample ID:Bes2 || Archaeological sites and context section 4 ""Bestansur, Iraq"" (PDF page 3) || Table S2 (PDF pages 58-60), Test ID Bes2, Approximate Date BP",archaeological_period,archaeological_context_date,sample_approximate_or_modeled,normalized_point,keep one sample-owned point without widening it into a fake interval,Chronology comes from the recovered sample-owned source row.,629,629,629,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'archaeological_context_date', 'precision_posture': 'sample_approximate_or_modeled', 'comparability_posture': 'numeric_interval_with_caveat', 'summary_label': 'approx. 629 BP', 'temporal_window_key': 'recent_historical', 'temporal_window_label': 'Recent and historical (0-1000 BP)', 'time_start_bp': 629, 'time_end_bp': 629, 'time_mean_bp': 629, 'duration_years': 0, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf', 'provenance_locator': 'sample_accession:SAMEA5577352 || Table S1 sample ID:Bes2 || Archaeological sites and context section 4 ""Bestansur, Iraq"" (PDF page 3) || Table S2 (PDF pages 58-60), Test ID Bes2, Approximate Date BP', 'provenance_excerpt': 'Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Bes2 | Bestansur | Approximate Date BP: 629', 'original_labels': ['approx. 629 BP'], 'normalized_labels': [], 'uncertainty_notes': []}"
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577353,Bla1,approx. 8100 BP,Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Bla1 | Blagotin | Approximate Date BP: 8100,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577353 || Table S1 sample ID:Bla1 || Archaeological sites and context section 5 ""Blagotin, Serbia"" (PDF page 4) || Table S2 (PDF pages 58-60), Test ID Bla1, Approximate Date BP",archaeological_period,archaeological_context_date,sample_approximate_or_modeled,normalized_point,keep one sample-owned point without widening it into a fake interval,Chronology comes from the recovered sample-owned source row.,8100,8100,8100,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'archaeological_context_date', 'precision_posture': 'sample_approximate_or_modeled', 'comparability_posture': 'numeric_interval_with_caveat', 'summary_label': 'approx. 8100 BP', 'temporal_window_key': 'early_holocene_and_older', 'temporal_window_label': 'Early Holocene and older (6001+ BP)', 'time_start_bp': 8100, 'time_end_bp': 8100, 'time_mean_bp': 8100, 'duration_years': 0, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf', 'provenance_locator': 'sample_accession:SAMEA5577353 || Table S1 sample ID:Bla1 || Archaeological sites and context section 5 ""Blagotin, Serbia"" (PDF page 4) || Table S2 (PDF pages 58-60), Test ID Bla1, Approximate Date BP', 'provenance_excerpt': 'Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Bla1 | Blagotin | Approximate Date BP: 8100', 'original_labels': ['approx. 8100 BP'], 'normalized_labels': [], 'uncertainty_notes': []}"
Bos taurus,cattle,PRJEB31621,prjeb31621:samea5577354,Bla2,approx. 8100 BP,Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Bla2 | Blagotin | Approximate Date BP: 8100,data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf,supplementary_pdf_text,"sample_accession:SAMEA5577354 || Table S1 sample ID:Bla2 || Archaeological sites and context section 5 ""Blagotin, Serbia"" (PDF page 4) || Table S2 (PDF pages 58-60), Test ID Bla2, Approximate Date BP",archaeological_period,archaeological_context_date,sample_approximate_or_modeled,normalized_point,keep one sample-owned point without widening it into a fake interval,Chronology comes from the recovered sample-owned source row.,8100,8100,8100,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'archaeological_context_date', 'precision_posture': 'sample_approximate_or_modeled', 'comparability_posture': 'numeric_interval_with_caveat', 'summary_label': 'approx. 8100 BP', 'temporal_window_key': 'early_holocene_and_older', 'temporal_window_label': 'Early Holocene and older (6001+ BP)', 'time_start_bp': 8100, 'time_end_bp': 8100, 'time_mean_bp': 8100, 'duration_years': 0, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1126-science.aav1002/supplementary/aav1002_verdugo_sm.pdf', 'provenance_locator': 'sample_accession:SAMEA5577354 || Table S1 sample ID:Bla2 || Archaeological sites and context section 5 ""Blagotin, Serbia"" (PDF page 4) || Table S2 (PDF pages 58-60), Test ID Bla2, Approximate Date BP', 'provenance_excerpt': 'Archive taxonomy Bos taurus (tax_id 9913) | supplement sample Bla2 | Blagotin | Approximate Date BP: 8100', 'original_labels': ['approx. 8100 BP'], 'normalized_labels': [], 'uncertainty_notes': []}"
