project_accession,species_latin_name,species_common_name,site_label,political_entity,paper_doi,paper_url,supplementary_source,source_artifact_path,source_artifact_kind,source_locator,exact_source_text,source_support_status,coordinate_basis,latitude_text,longitude_text,chronology_text,time_start_bp,time_end_bp,dating_basis,comparator_context,domestication_context,interpretation_note,support_gap_note
PRJEB30282,Sus scrofa domesticus,pig,Near East and Europe pig domestication transect,Turkey and Europe,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,adna/governance/source_library/papers/10.1073-pnas.1901169116/article.html,article_html_abstract,abstract,"Pig domestication had begun by ~10,500 y before the present (BP) in the Near East, and mitochondrial DNA suggests that pigs arrived in Europe alongside farmers ~8,500 y BP.",article_exact_quote,inferred_region_centroid,39.00,35.00,~10500-6000 BP pig turnover transect,6000,10500,bp_window,false,domesticated_core,"This is a broad domestication transect, not one excavation site, so the atlas point remains an inferred regional centroid.",
PRJEB30282,Sus scrofa domesticus,pig,Sagalassos,Turkey,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5160874 || Sheet1!row461,ENA archive metadata identifies sample SAMEA5160874 as Sus scrofa (tax_id 9823). || AA034 | previous_extraction_code=GL1118 | mtdna_accession=- | source=Bea De Cupere | museum_or_sample_code=SA91N309 | additional_sample_information=- | location=Sagalassos | country=Turkey | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=300-450 AD | source_mean_years_bp=1625 | period=Late Roman | group=NED-A | zooarch_status=Domestic | combined_status=Domestic | secondary_zooarch_status=Domestic | published=N | chronology_disposition=refused_context_only_unresolved_age_semantics | domestication_disposition=excluded_unreviewed_domesticated_scope,supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Sagalossos,Turkey,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5160937 || Sheet1!row466,"ENA archive metadata identifies sample SAMEA5160937 as Sus scrofa (tax_id 9823). || AA226 | previous_extraction_code=- | mtdna_accession=- | source=Bea De Cupere | museum_or_sample_code=SA2001NEG113, 139 | additional_sample_information=- | location=Sagalossos | country=Turkey | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=450-650 AD | source_mean_years_bp=1450 | period=Early Byzantine | group=NED-A | zooarch_status=Domestic | combined_status=Domestic | secondary_zooarch_status=Domestic | published=N | chronology_disposition=refused_context_only_unresolved_age_semantics | domestication_disposition=excluded_unreviewed_domesticated_scope",supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Santa Maria In Selva (Marche),Italy,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5161119 || Sheet1!row655,ENA archive metadata identifies sample SAMEA5161119 as Sus scrofa (tax_id 9823). || AA629 | previous_extraction_code=- | mtdna_accession=- | source=Domenico Lo Vetro / Lucia Sarti | museum_or_sample_code=FMP_SMS_1341 | additional_sample_information=SMS 2C | location=Santa Maria In Selva (Marche) | country=Italy | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=- | source_mean_years_bp=- | period=Late Neolithic | group=EUU-A | zooarch_status=NA | combined_status=NA | secondary_zooarch_status=NA | published=N | chronology_disposition=unresolved_missing_source_mean | domestication_disposition=excluded_noncanonical_domestication_status,supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Schela Cladovei,Romania,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5161041 || Sheet1!row256,"ENA archive metadata identifies sample SAMEA5161041 as Sus scrofa (tax_id 9823). || AA403 | previous_extraction_code=GL985 | mtdna_accession=- | source=Alexandru Dinu / Clive Bonsall | museum_or_sample_code=SC_2 / Area VI, 1992-6 | additional_sample_information=- | location=Schela Cladovei | country=Romania | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=- | source_mean_years_bp=- | period=Late Mesolithic or Early Neolithic | group=BLW-A | zooarch_status=Wild | combined_status=Wild | secondary_zooarch_status=Wild | published=N | chronology_disposition=unresolved_missing_source_mean | domestication_disposition=excluded_wild",supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Siniarzewo 1,Poland,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5160914 || Sheet1!row405,"ENA archive metadata identifies sample SAMEA5160914 as Sus scrofa (tax_id 9823). || AA140 | previous_extraction_code=LG505 | mtdna_accession=- | source=Arkadiusz Marciniak | museum_or_sample_code=POZ-SIN-01, P14 | additional_sample_information=Late Lengyel IIa | location=Siniarzewo 1 | country=Poland | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=4400-4200 BC | source_mean_years_bp=6300 | period=Neolithic | group=EUD-A | zooarch_status=Domestic | combined_status=Domestic | secondary_zooarch_status=Domestic | published=N | chronology_disposition=refused_context_only_unresolved_age_semantics | domestication_disposition=excluded_unreviewed_domesticated_scope",supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Skagafjordur,Iceland,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5161039 || Sheet1!row2188,ENA archive metadata identifies sample SAMEA5161039 as Sus scrofa (tax_id 9823). || AA400 | previous_extraction_code=- | mtdna_accession=- | source=Tom McGovern / Mike Church | museum_or_sample_code=SASS '06 Glaumbaer III SASS-06-1000 | additional_sample_information=- | location=Skagafjordur | country=Iceland | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=984-1104 cal AD | source_mean_years_bp=1065 | period=Viking Age - Medieval | group=EUD-A | zooarch_status=Domestic | combined_status=Domestic | secondary_zooarch_status=Domestic | published=N | chronology_disposition=refused_context_only_unresolved_age_semantics | domestication_disposition=excluded_unreviewed_domesticated_scope,supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Suberde Höyük,Turkey,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5161036 || Sheet1!row496,ENA archive metadata identifies sample SAMEA5161036 as Sus scrofa (tax_id 9823). || AA391 | previous_extraction_code=- | mtdna_accession=- | source=Benjamin Arbuckle | museum_or_sample_code=SUB010 | additional_sample_information=- | location=Suberde Höyük | country=Turkey | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=7500-7000 cal. BC | source_mean_years_bp=9250 | period=Neolithic | group=NEW-A | zooarch_status=Wild | combined_status=Wild | secondary_zooarch_status=Wild | published=N | chronology_disposition=refused_context_only_unresolved_age_semantics | domestication_disposition=excluded_wild,supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Surb nahatak (Sevcar),Armenia,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5160906 || Sheet1!row1799,ENA archive metadata identifies sample SAMEA5160906 as Sus scrofa (tax_id 9823). || AA118 | previous_extraction_code=GL895 | mtdna_accession=- | source=Ninna Manaseryan | museum_or_sample_code=17 | additional_sample_information=- | location=Surb nahatak (Sevcar) | country=Armenia | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=7th-5th cent BC | source_mean_years_bp=2500 | period=Iron Age | group=NED-A | zooarch_status=Domestic | combined_status=Domestic | secondary_zooarch_status=Domestic | published=Y | chronology_disposition=refused_context_only_unresolved_age_semantics | domestication_disposition=excluded_unreviewed_domesticated_scope,supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Swinegate,England,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5160990 || Sheet1!row2232,ENA archive metadata identifies sample SAMEA5160990 as Sus scrofa (tax_id 9823). || AA303 | previous_extraction_code=GL532 | mtdna_accession=DQ873137 | source=Umberto Albarella | museum_or_sample_code=4014 AB3 1990.1 | additional_sample_information=- | location=Swinegate | country=England | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=1st-5th cent AD | source_mean_years_bp=1800 | period=Roman | group=EUD-A | zooarch_status=Domestic | combined_status=Domestic | secondary_zooarch_status=Domestic | published=Y | chronology_disposition=refused_context_only_unresolved_age_semantics | domestication_disposition=excluded_unreviewed_domesticated_scope,supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Tel Bet Shean,Israel,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5160876 || Sheet1!row1667,"ENA archive metadata identifies sample SAMEA5160876 as Sus scrofa (tax_id 9823). || AA043 | previous_extraction_code=GL1142 | mtdna_accession=- | source=Liora Horwitz | museum_or_sample_code=Israel anc5, L68139, B681146B | additional_sample_information=- | location=Tel Bet Shean | country=Israel | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=3,200-2,700 BP | source_mean_years_bp=2950 | period=Late Bronze Age IA/B | group=NEU-A | zooarch_status=Unknown | combined_status=Unknown | secondary_zooarch_status=Unknown | published=N | chronology_disposition=refused_context_only_unresolved_age_semantics | domestication_disposition=excluded_domestication_unknown",supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Tel Miqne-Ekron,Israel,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5160967 || Sheet1!row1142,ENA archive metadata identifies sample SAMEA5160967 as Sus scrofa (tax_id 9823). || AA276 | previous_extraction_code=GL446 | mtdna_accession=- | source=Justin Lev-Tov | museum_or_sample_code=4 | additional_sample_information=- | location=Tel Miqne-Ekron | country=Israel | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=VI last 2/3 of C12 BC 4 | source_mean_years_bp=3240 | period=Iron Age | group=NED-A | zooarch_status=Domestic | combined_status=Domestic | secondary_zooarch_status=Domestic | published=N | chronology_disposition=refused_context_only_unresolved_age_semantics | domestication_disposition=excluded_unreviewed_domesticated_scope,supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Tel Safi/Gat,Israel,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5160877 || Sheet1!row1668,ENA archive metadata identifies sample SAMEA5160877 as Sus scrofa (tax_id 9823). || AA045 | previous_extraction_code=GL1144 | mtdna_accession=- | source=Liora Horwitz | museum_or_sample_code=Israel anc7 | additional_sample_information=- | location=Tel Safi/Gat | country=Israel | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=- | source_mean_years_bp=- | period=- | group=NEU-A | zooarch_status=Unknown | combined_status=Unknown | secondary_zooarch_status=Unknown | published=N | chronology_disposition=unresolved_missing_source_mean | domestication_disposition=excluded_domestication_unknown,supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Tell Brak,Syria,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5160871 || Sheet1!row1151,ENA archive metadata identifies sample SAMEA5160871 as Sus scrofa (tax_id 9823). || AA021 | previous_extraction_code=GL180 | mtdna_accession=- | source=Keith Dobney / Roger Matthews | museum_or_sample_code=A1200.1 | additional_sample_information=- | location=Tell Brak | country=Syria | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=c. 2400 BC | source_mean_years_bp=4400 | period=Akkadian | group=NED-A | zooarch_status=Domestic | combined_status=Domestic | secondary_zooarch_status=Domestic | published=N | chronology_disposition=refused_context_only_unresolved_age_semantics | domestication_disposition=excluded_unreviewed_domesticated_scope,supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Tell-Afis Sarageb,Syria,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5161138 || Sheet1!row646,ENA archive metadata identifies sample SAMEA5161138 as Sus scrofa (tax_id 9823). || AL613 | previous_extraction_code=- | mtdna_accession=- | source=Domenico Fulgione | museum_or_sample_code=SCA08 | additional_sample_information=Humerus | location=Tell-Afis Sarageb | country=Syria | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=900-535BC | source_mean_years_bp=2718 | period=Iron age I | group=NEU-A | zooarch_status=Unknown | combined_status=Unknown | secondary_zooarch_status=Unknown | published=N | chronology_disposition=refused_context_only_unresolved_age_semantics | domestication_disposition=excluded_domestication_unknown,supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Tmbatir (Achajur),Armenia,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5160905 || Sheet1!row1800,ENA archive metadata identifies sample SAMEA5160905 as Sus scrofa (tax_id 9823). || AA117 | previous_extraction_code=GL861 | mtdna_accession=- | source=Ninna Manaseryan | museum_or_sample_code=27 | additional_sample_information=- | location=Tmbatir (Achajur) | country=Armenia | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=6th-5th cent BC | source_mean_years_bp=2500 | period=Iron Age | group=NEU-A | zooarch_status=Unknown | combined_status=Unknown | secondary_zooarch_status=Unknown | published=Y | chronology_disposition=refused_context_only_unresolved_age_semantics | domestication_disposition=excluded_domestication_unknown,supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Tol e Bashi,Iran,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5160873 || Sheet1!row1679,ENA archive metadata identifies sample SAMEA5160873 as Sus scrofa (tax_id 9823). || AA025 | previous_extraction_code=- | mtdna_accession=- | source=Marjan Mashkour | museum_or_sample_code=- | additional_sample_information=Unit A Loc 20 RN 16G | location=Tol e Bashi | country=Iran | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=- | source_mean_years_bp=- | period=Late Neolithic | group=NEU-A | zooarch_status=Unknown | combined_status=Unknown | secondary_zooarch_status=Unknown | published=N | chronology_disposition=unresolved_missing_source_mean | domestication_disposition=excluded_domestication_unknown,supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Trelleborg,Denmark,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,https://en.natmus.dk/fileadmin/user_upload/Editor/ManagementPlan_Web_lille.pdf,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5160868 || Sheet1!row1215,ENA archive metadata identifies sample SAMEA5160868 as Sus scrofa (tax_id 9823). || AA016 | previous_extraction_code=GL306 | mtdna_accession=- | source=Kim Aaris-Sørensen | museum_or_sample_code=ZMK 25 | additional_sample_information=- | location=Trelleborg | country=Denmark | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=c. AD 1000 | source_mean_years_bp=1000 | period=Early Medieval | group=EUD-A | zooarch_status=Domestic | combined_status=Domestic | secondary_zooarch_status=Domestic | published=N | chronology_disposition=admitted_existing_context_point | domestication_disposition=admitted_domesticated_core,supplementary_table_row,named_site_geocoding,55.39416667,11.26527778,1000 BP,1000,1000,archaeological_context,false,domesticated_core,"The supplementary row and primary supplement bind the sample to this archaeological site. Coordinates are a separately curated official site-level anchor, not specimen-findspot evidence.",
PRJEB30282,Sus scrofa domesticus,pig,Trou Al'Wesse,Belgium,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5160910 || Sheet1!row1010,"ENA archive metadata identifies sample SAMEA5160910 as Sus scrofa (tax_id 9823). || AA128 | previous_extraction_code=- | mtdna_accession=- | source=John Stewart | museum_or_sample_code=TAW 2004 G12 piece 56 | additional_sample_information=Layer (Couche) 4a | location=Trou Al'Wesse | country=Belgium | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=Four C14 dates for this layer: 4810 +/-40 (Beta-224151) on Domesticated dog lower left M1, 5045 ± 45 (OxA-7633) on undetermined bone, 5095 ± 40 (OxA-X-2327-40) on red deer tooth, 5641 ± 36 (OxA-26536) on carnivore canine. Age is calculated from mean of all 4 calibrated associated dates. | source_mean_years_bp=5976 | period=Early to Middle Neolithic | group=EUU-A | zooarch_status=Unknown | combined_status=Unknown | secondary_zooarch_status=Unknown | published=N | chronology_disposition=refused_context_only_unresolved_age_semantics | domestication_disposition=excluded_domestication_unknown",supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Tsakaektsy,Armenia,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5160903 || Sheet1!row1801,ENA archive metadata identifies sample SAMEA5160903 as Sus scrofa (tax_id 9823). || AA114 | previous_extraction_code=GL864 | mtdna_accession=- | source=Ninna Manaseryan | museum_or_sample_code=38 | additional_sample_information=- | location=Tsakaektsy | country=Armenia | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=12th cent AD | source_mean_years_bp=900 | period=Middle Ages | group=NEU-A | zooarch_status=Unknown | combined_status=Unknown | secondary_zooarch_status=Unknown | published=Y | chronology_disposition=refused_context_only_unresolved_age_semantics | domestication_disposition=excluded_domestication_unknown,supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Ulucak Höyük,Turkey,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5160966 || Sheet1!row2123,ENA archive metadata identifies sample SAMEA5160966 as Sus scrofa (tax_id 9823). || AA274 | previous_extraction_code=LG059 | mtdna_accession=- | source=Özlem Çevik | museum_or_sample_code=EEL968 | additional_sample_information=- | location=Ulucak Höyük | country=Turkey | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=~6200-6000 BC | source_mean_years_bp=8100 | period=Neolithic | group=NEU-A | zooarch_status=Unknown | combined_status=Unknown | secondary_zooarch_status=Unknown | published=N | chronology_disposition=refused_context_only_unresolved_age_semantics | domestication_disposition=excluded_domestication_unknown,supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Umm Qseir,Syria,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5160879 || Sheet1!row1778,ENA archive metadata identifies sample SAMEA5160879 as Sus scrofa (tax_id 9823). || AA050 | previous_extraction_code=LG274 | mtdna_accession=- | source=Melinda Zeder | museum_or_sample_code=E-1-4 | additional_sample_information=- | location=Umm Qseir | country=Syria | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=Fourth Millennium BC | source_mean_years_bp=5000 | period=Uruk | group=NEU-A | zooarch_status=Unknown | combined_status=Unknown | secondary_zooarch_status=Unknown | published=N | chronology_disposition=refused_context_only_unresolved_age_semantics | domestication_disposition=excluded_domestication_unknown,supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
PRJEB30282,Sus scrofa domesticus,pig,Undir Junkariusfløtti,Faroes,10.1073/pnas.1901169116,https://doi.org/10.1073/pnas.1901169116,,data/adna/governance/source_library/projects/PRJEB30282/archive_metadata.html || data/adna/governance/source_library/papers/10.1073-pnas.1901169116/supplementary/pnas.1901169116.sd01.xlsx,supplementary_spreadsheet_row,sample_accession:SAMEA5161045 || Sheet1!row2190,"ENA archive metadata identifies sample SAMEA5161045 as Sus scrofa (tax_id 9823). || AA411 | previous_extraction_code=SF010 | mtdna_accession=- | source=Tom McGovern / Mike Church | museum_or_sample_code=10 UJF 06 UJF-06-88 | additional_sample_information=Context 338, UJF Phase 2 | location=Undir Junkariusfløtti | country=Faroes | radiocarbon_lab=- | uncalibrated_date=- | uncalibrated_error=- | calibrated_from_bp=- | calibrated_to_bp=- | source_age=1010-1220 cal AD | source_mean_years_bp=885 | period=Norse Period | group=EUD-A | zooarch_status=Domestic | combined_status=Domestic | secondary_zooarch_status=Domestic | published=N | chronology_disposition=refused_context_only_unresolved_age_semantics | domestication_disposition=excluded_unreviewed_domesticated_scope",supplementary_table_row,site_level_localities,,,,,,unknown,false,domesticated_core,This locality is backed by direct sample rows recovered from the supplementary table; chronology remains sample-owned when its records have different dates.,
