project_accession,species_latin_name,source_surface,source_claim_scope,supporting_sample_count,original_locality_text,resolved_locality_text,locality_class,site_name,municipality_name,region_name,country_name,broader_geography,geocoding_safe_token,source_artifact_path,source_artifact_kind,source_locator,source_excerpt
PRJEB90261,Capra hircus,supplementary_table,sample_owned_locality,1,El Portalón,El Portalón,excavation_site,El Portalón,,,Burgos,,elportalón,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,supplementary_spreadsheet_row,Table S2!row76,74 | CHIC-0074 | APOR012 | APOR012 | Burgos | El Portalón | 42.285299999999999 | -3.8334999999999999 | 86-237 cal CE (sample) | No | No | No | 0.31258613200000002 | 93.120400000000004 | 0.239062 | 6107 | 0.99982000000000004 | 32.772399999999998 | Yes | A4 | 2217T | 0.99752700000000005 | 28.508700000
PRJEB90261,Capra hircus,supplementary_table,sample_owned_locality,3,El Tendal,El Tendal,excavation_site,El Tendal,,,La Palma,,eltendal,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,supplementary_spreadsheet_row,Table S2!row8,6 | CHIC-0006 | PGULL-1964 | LLD-1063 | La_Palma | El Tendal | 28.787616 | -17.765601 | 11th - 12th centuries CE (SU104) | Yes | No | Yes | 5.8990000000000001E-2 | 57.763599999999997 | 7.8200599999999995E-2 | 62355 | 1 | 215.51 | Yes | A8a |  851A [1109d 1110d] | 1 | 192.23500000000001 | Yes | Refer
PRJEB90261,Capra hircus,supplementary_table,sample_owned_locality,1,Fiquinineo,Fiquinineo,excavation_site,Fiquinineo,,,Lanzarote,,fiquinineo,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,supplementary_spreadsheet_row,Table S2!row58,56 | CHIC-0056 | PGULL-1963 | LLD-0955 | Lanzarote | Fiquinineo | 29.078037999999999 | -13.596783 | 11th - 12th centuries (SU3) | Yes | Yes | Yes | 2.0209999999999999E-2 | 46.2483 | 0.13808200000000001 | 22348 | 0.99994000000000005 | 60.345700000000001 | Yes | A8a | 68G 3177T 10153T | 0.999175999999
PRJEB90261,Capra hircus,supplementary_table,sample_owned_locality,3,Hospital de San Martin - Calle San Marcial,Hospital de San Martin - Calle San Marcial,excavation_site,Hospital de San Martin - Calle San Marcial,,,Gran Canaria,,hospitaldesanmartincallesanmarcial,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,supplementary_spreadsheet_row,Table S2!row26,24 | CHIC-0024 | PGULL-1664 | LLD-0641 | Gran_Canaria | Hospital de San Martin - Calle San Marcial | 28.101313749999999 | -15.4148534 | 17th - 18th centuries CE (R3; SU72) | Yes | Yes | Yes | 6.6059999999999994E-2 | 43.465800000000002 | 0.21485299999999999 | 14158 | 0.99783699999999997 | 36.20400000
PRJEB90261,Capra hircus,supplementary_table,sample_owned_locality,5,La Cañada de la Gurona,La Cañada de la Gurona,excavation_site,La Cañada de la Gurona,,,La Gomera,,lacañadadelagurona,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,supplementary_spreadsheet_row,Table S2!row16,14 | CHIC-0014 | PGULL-0533 | LLD-0099 | La_Gomera | La Cañada de la Gurona | 28.178343999999999 | -17.193563999999999 | 10th - 11th centuries CE (site) | Yes | No | No | 1.1990000000000001E-2 | 50.519500000000001 | 0.13683000000000001 | 16812 | 0.997116 | 50.730200000000004 | Yes | A8a | - | 0.9678
PRJEB90261,Capra hircus,supplementary_table,sample_owned_locality,1,La Fortaleza,La Fortaleza,excavation_site,La Fortaleza,,,Gran Canaria,,lafortaleza,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,supplementary_spreadsheet_row,Table S2!row25,23 | CHIC-0023 | PGULL-1404 | LLD-0494 | Gran_Canaria | La Fortaleza | 27.881289408640399 | -15.527314352842801 | 7th - 8th centuries CE (SU8) | Yes | Yes | Yes | 5.5230000000000001E-2 | 45.043100000000003 | 0.30104900000000001 | 33911 | 1 | 86.58 | Yes | A8a | - | 1 | 70.550700000000006 | Yes | Ref
PRJEB90261,Capra hircus,supplementary_table,sample_owned_locality,4,Llano del Sombrero,Llano del Sombrero,excavation_site,Llano del Sombrero,,,Fuerteventura,,llanodelsombrero,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,supplementary_spreadsheet_row,Table S2!row52,50 | CHIC-0050 | PGULL-1969 | LLD-1065 | Fuerteventura | Llano del Sombrero | 28.408760999999998 | -14.125189000000001 | 11th - 12th centuries (A; SU11) | Yes | No | Yes | 5.8900000000000003E-3 | 41.570300000000003 | 6.8337099999999998E-2 | 9589 | 0.98864399999999997 | 23.822199999999999 | Yes | A2a
PRJEB90261,Capra hircus,supplementary_table,sample_owned_locality,17,Lobos,Lobos,excavation_site,Lobos,,,Lobos,,lobos,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,supplementary_spreadsheet_row,Table S2!row60,58 | CHIC-0058 | PGULL-1295 | LLD-0497 | Lobos | Lobos | 28.741962000000001 | -13.825055000000001 | 1st century BCE - 3rd century CE (site) | Yes | No | No | 4.7E-2 | 42.363500000000002 | 0.33942600000000001 | 10681 | 0.98678100000000002 | 26.2804 | No | A8a | - | 0.87881299999999996 | 20.2514 | No 
PRJEB90261,Capra hircus,supplementary_table,sample_owned_locality,1,Los Riscos de Ifara,Los Riscos de Ifara,excavation_site,Los Riscos de Ifara,,,Tenerife,,losriscosdeifara,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,supplementary_spreadsheet_row,Table S2!row23,21 | CHIC-0021 | PGULL-2143 | LLD-1392 | Tenerife | Los Riscos de Ifara  | 28.084199999999999 | -16.5289 | 15th century CE (SU3) | Yes | No | Yes | 5.0600000000000003E-3 | 45.460599999999999 | 6.9788000000000003E-2 | 11977 | 0.99555400000000005 | 32.585999999999999 | Yes | A8 | - | 0.993404999999999
PRJEB90261,Capra hircus,supplementary_table,sample_owned_locality,6,Playa Chica,Playa Chica,excavation_site,Playa Chica,,,Gran Canaria,,playachica,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,supplementary_spreadsheet_row,Table S2!row32,30 | CHIC-0027 | PGULL-1968 | LLD-0960 | Gran_Canaria | Playa Chica | 28.151167000000001 | -15.696242 | 12th - 13th centuries CE (Zone 1; SU2) | Yes | Yes | Yes | 0.10758 | 46.513300000000001 | 9.3582399999999996E-2 | 28271 | 1 | 78.129800000000003 | Yes | A8a |  6291T 10132C | 1 | 64.88290000000000
PRJEB90261,Capra hircus,supplementary_table,sample_owned_locality,3,Punta del Mallorquín,Punta del Mallorquín,excavation_site,Punta del Mallorquín,,,Fuerteventura,,puntadelmallorquín,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,supplementary_spreadsheet_row,Table S2!row55,53 | CHIC-0053 | PGULL-1974 | LLD-1070 | Fuerteventura | Punta del Mallorquín | 28.665572999999998 | -14.008963 | 5th - 6th centuries (C; SU12) | Yes | No | Yes | 7.3899999999999999E-3 | 40.743699999999997 | 0.114859 | 6575 | 0.97914999999999996 | 15.982900000000001 | No | A8 | - | 0.840890000000000
PRJEB90261,Capra hircus,supplementary_table,sample_owned_locality,1,Tigalate,Tigalate,excavation_site,Tigalate,,,La Palma,,tigalate,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,supplementary_spreadsheet_row,Table S2!row11,9 | CHIC-0009 | PGULL-2146 | LLD-1395 | La_Palma | Tigalate | 28.552054999999999 | -17.812253999999999 | 15th - 17th centuries CE (site) | Yes | No | Yes | 2.1430000000000001E-2 | 48.599299999999999 | 6.4298800000000003E-2 | 6594 | 0.998197 | 19.055499999999999 | Yes | A8a | - | 0.99093200000000004 
