project_accession,species_latin_name,species_common_name,repo_stable_sample_id,preferred_sample_label,sample_basis,sample_evidence_status,sample_identity_resolution,sample_ambiguity_note,assigned_locality_text,locality_resolution_status,assigned_locality_class,normalized_display_spelling,geocoding_safe_token,site_name,municipality_name,region_name,country_name,broader_geography,evidence_source_surface,location_evidence_artifact_path,location_evidence_artifact_kind,location_evidence_locator,location_evidence_text,coordinate_basis,coordinate_mapping_posture,coordinate_confidence,chronology_text,locality_evidence_bucket,review_note
PRJEB44430,Equus caballus,horse,prjeb44430:samea9533188,Botai18x11_Kaz_m3328,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Botai,direct_sample_site,excavation_site,Botai,botai,Botai,,,Kazakhstan,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row212,"Botai18x11_Kaz_m3328 | 53.303942 N, 67.645786 E | Botai | Kazakhstan | BOTAI | settlement, Eneolithic Botai Culture (*1) | - | - | - | - | - | 3328 | 5278 | M | this study | 1 | 1 | 1 | 184540540 | 19356786 | 203897326 | - | - | - | 143.85865787899999 | 3.9830604365000002 | 7.5100000000000004E-4 | 2",supplementary_table_coordinates,mappable_point,exact,5278 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB44430,Equus caballus,horse,prjeb44430:samea9533189,Botai18x12_Kaz_m3328,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Botai,direct_sample_site,excavation_site,Botai,botai,Botai,,,Kazakhstan,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row213,"Botai18x12_Kaz_m3328 | 53.303942 N, 67.645786 E | Botai | Kazakhstan | BOTAI | settlement, Eneolithic Botai Culture (*1) | - | - | - | - | - | 3328 | 5278 | M | this study | 1 | 1 | 1 | 115026962 | 7342360 | 122369322 | - | - | - | 54.434032354700001 | 2.3747276464299998 | 8.8999999999999995E-4 | 1.",supplementary_table_coordinates,mappable_point,exact,5278 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB44430,Equus caballus,horse,prjeb44430:samea9533190,Botai18x13_Kaz_m3328,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Botai,direct_sample_site,excavation_site,Botai,botai,Botai,,,Kazakhstan,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row214,"Botai18x13_Kaz_m3328 | 53.303942 N, 67.645786 E | Botai | Kazakhstan | BOTAI | settlement, Eneolithic Botai Culture (*1) | - | - | - | - | - | 3328 | 5278 | F | this study | 1 | 1 | 1 | 147644115 | 24155208 | 171799323 | - | - | - | 130.95919712400001 | 3.0998402107 | 8.43E-4 | 2.0197887102499998 | ",supplementary_table_coordinates,mappable_point,exact,5278 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB44430,Equus caballus,horse,prjeb44430:samea9533191,Botai18x14_Kaz_m3328,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Botai,direct_sample_site,excavation_site,Botai,botai,Botai,,,Kazakhstan,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row215,"Botai18x14_Kaz_m3328 | 53.303942 N, 67.645786 E | Botai | Kazakhstan | BOTAI | settlement, Eneolithic Botai Culture (*1) | - | - | - | - | - | 3328 | 5278 | F | this study | 1 | 1 | 1 | 339573122 | 27665502 | 367238624 | - | - | - | 290.67920910700002 | 7.6062453920899999 | 7.1400000000000001E-4 | 5",supplementary_table_coordinates,mappable_point,exact,5278 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB44430,Equus caballus,horse,prjeb44430:samea9533192,Botai18x15_Kaz_m3328,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Botai,direct_sample_site,excavation_site,Botai,botai,Botai,,,Kazakhstan,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row216,"Botai18x15_Kaz_m3328 | 53.303942 N, 67.645786 E | Botai | Kazakhstan | BOTAI | settlement, Eneolithic Botai Culture (*1) | - | - | - | - | - | 3328 | 5278 | F | this study | 1 | 1 | 1 | 93206464 | 24027982 | 117234446 | - | - | - | 94.118633912500002 | 2.62519962403 | 7.54E-4 | 1.7672697397899999 | ",supplementary_table_coordinates,mappable_point,exact,5278 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB44430,Equus caballus,horse,prjeb44430:samea9533193,Botai18x16_Kaz_m3328,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Botai,direct_sample_site,excavation_site,Botai,botai,Botai,,,Kazakhstan,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row217,"Botai18x16_Kaz_m3328 | 53.303942 N, 67.645786 E | Botai | Kazakhstan | BOTAI | settlement, Eneolithic Botai Culture (*1) | - | - | - | - | - | 3328 | 5278 | M | this study | 1 | 1 | 1 | 98673128 | 6054990 | 104728118 | - | - | - | 64.540323547 | 2.1086901918900001 | 8.4199999999999998E-4 | 1.3623017",supplementary_table_coordinates,mappable_point,exact,5278 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB44430,Equus caballus,horse,prjeb44430:samea9533194,Botai18x17_Kaz_m3328,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Botai,direct_sample_site,excavation_site,Botai,botai,Botai,,,Kazakhstan,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row218,"Botai18x17_Kaz_m3328 | 53.303942 N, 67.645786 E | Botai | Kazakhstan | BOTAI | settlement, Eneolithic Botai Culture (*1) | - | - | - | - | - | 3328 | 5278 | M | this study | 1 | 1 | 1 | 191087322 | 14550532 | 205637854 | - | - | - | 100.12636309200001 | 4.1569476173000002 | 8.1300000000000003E-4 | 2",supplementary_table_coordinates,mappable_point,exact,5278 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB44430,Equus caballus,horse,prjeb44430:samea9533195,Botai18x26_Kaz_m3328,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Botai,direct_sample_site,excavation_site,Botai,botai,Botai,,,Kazakhstan,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row219,"Botai18x26_Kaz_m3328 | 53.303942 N, 67.645786 E | Botai | Kazakhstan | BOTAI | settlement, Eneolithic Botai Culture (*1) | - | - | - | - | - | 3328 | 5278 | M | this study | 1 | 1 | 1 | 338177168 | 61815092 | 399992260 | - | - | - | 234.74008388300001 | 7.6207757356999997 | 7.7399999999999995E-4 | 5",supplementary_table_coordinates,mappable_point,exact,5278 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB44430,Equus caballus,horse,prjeb44430:samea9533196,Botai18x28_Kaz_m3328,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Botai,direct_sample_site,excavation_site,Botai,botai,Botai,,,Kazakhstan,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row220,"Botai18x28_Kaz_m3328 | 53.303942 N, 67.645786 E | Botai | Kazakhstan | BOTAI | settlement, Eneolithic Botai Culture (*1) | - | - | - | - | - | 3328 | 5278 | F | this study | 1 | 1 | 1 | 65574268 | 9212158 | 74786426 | - | - | - | 45.395446375100001 | 1.5578872446400001 | 7.6999999999999996E-4 | 1.02",supplementary_table_coordinates,mappable_point,exact,5278 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB44430,Equus caballus,horse,prjeb44430:samea9533197,Botai18x29_Kaz_m3328,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Botai,direct_sample_site,excavation_site,Botai,botai,Botai,,,Kazakhstan,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row221,"Botai18x29_Kaz_m3328 | 53.303942 N, 67.645786 E | Botai | Kazakhstan | BOTAI | settlement, Eneolithic Botai Culture (*1) | - | - | - | - | - | 3328 | 5278 | M | this study | 1 | 1 | 1 | 40831891 | 6198608 | 47030499 | - | - | - | 34.697783103699997 | 1.0101047587600001 | 8.4500000000000005E-4 | 0.66",supplementary_table_coordinates,mappable_point,exact,5278 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB44430,Equus caballus,horse,prjeb44430:samea9533198,Botai18x31_Kaz_m3328,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Botai,direct_sample_site,excavation_site,Botai,botai,Botai,,,Kazakhstan,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row223,"Botai18x31_Kaz_m3328 | 53.303942 N, 67.645786 E | Botai | Kazakhstan | BOTAI | settlement, Eneolithic Botai Culture (*1) | - | - | - | - | - | 3328 | 5278 | F | this study | 1 | 1 | 1 | 326749468 | 38819968 | 365569436 | - | - | - | 240.936668664 | 7.3821197492000001 | 8.5400000000000005E-4 | 4.8501",supplementary_table_coordinates,mappable_point,exact,5278 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB44430,Equus caballus,horse,prjeb44430:samea9533199,Botai18x33_Kaz_m3328,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Botai,direct_sample_site,excavation_site,Botai,botai,Botai,,,Kazakhstan,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row224,"Botai18x33_Kaz_m3328 | 53.303942 N, 67.645786 E | Botai | Kazakhstan | BOTAI | settlement, Eneolithic Botai Culture (*1) | - | - | - | - | - | 3328 | 5278 | M | this study | 1 | 1 | 1 | 124922817 | 14274078 | 139196895 | - | - | - | 116.174895147 | 2.98377790853 | 8.92E-4 | 1.9438958308300001 | 2.59",supplementary_table_coordinates,mappable_point,exact,5278 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
