project_accession,species_latin_name,source_surface,source_claim_scope,supporting_sample_count,original_locality_text,resolved_locality_text,locality_class,site_name,municipality_name,region_name,country_name,broader_geography,geocoding_safe_token,source_artifact_path,source_artifact_kind,source_locator,source_excerpt
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,2,Belkaragay,Belkaragay,excavation_site,Belkaragay,,,Kazakhstan,,belkaragay,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row155,"NB13_Kaz_m3012 | 51.52 N, 62.55 E | Belkaragay | Kazakhstan | TERSEK | settlement, Eneolithic Botai-Tersek Culture | 229414 | 4410 | 20 | -3098 | -2925 | 3012 | 4962 | M | this study | 1 | 4 | 4 | 42026499 | 5690606 | 47717105 | - | - | - | 59.887777112000002 | 0.74197777406099996 | 1.227E-3 | 0.453"
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,3,Bestamak,Bestamak,excavation_site,Bestamak,,,Kazakhstan,,bestamak,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row162,"Besta5_Kaz_m1892 | 51.575646 N, 64.724468 E | Bestamak | Kazakhstan | DOM2 | cemetery, Bronze Age Sintashta Culture | 199265 | 3555 | 20 | -2008 | -1776 | 1892 | 3842 | M | this study | 1 | 4 | 4 | 460943813 | 199329404 | 660273217 | - | - | - | 78.186698621900007 | 1.86832650282 | 1.132999999999999"
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,1,Bijke-V,Bijke-V,excavation_site,Bijke-V,,,Russia,,bijkev,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row144,"Bi5x1_Rus_m625 | 51.164483 N, 86.139367 E | Bijke-V | Russia | DOM2 | settlement, Iron Age Biyke Culture, 2nd half of 7th century BCE | - | - | - | - | - | 625 | 2575 | M | this study | 1 | 4 | 4 | 84750434 | 7820454 | 92570888 | - | - | - | 53.265488316400003 | 1.8464012298400001 | 1.062E-3 | 1.223"
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,4,Bol'shekaraganskii,Bol'shekaraganskii,excavation_site,Bol'shekaraganskii,,,Russia,,bolshekaraganskii,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row184,"UR17x1_Rus_m1868 | 52.65 N, 59.566667 E | Bol'shekaraganskii | Russia | DOM2 | burial site, Bronze Age Sintashta Culture | 199251 | 3560 | 15 | -1955 | -1781 | 1868 | 3818 | M | this study | 1 | 5 | 5 | 412823833 | 354478274 | 767302107 | - | - | - | 596.18076692600005 | 3.9915045193099998 | 9.07000"
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,1,Bor Shoroonii,Bor Shoroonii,excavation_site,Bor Shoroonii,,,Mongolia,,borshoroonii,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row65,"M17x127_Mon_m658 | 46.4 N, 100.68 E | Bor Shoroonii | Mongolia | DOM2 | burial site, Late Bronze Age Deer Stone Complex | 190020 | 2500 | 15 | -771 | -545 | 658 | 2608 | M | this study | 1 | 3 | 3 | 113656962 | 23489894 | 137146856 | - | - | - | 84.746434991000001 | 2.4549238117600001 | 8.0199999999"
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,4,Borly,Borly,excavation_site,Borly,,,Kazakhstan,,borly,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row169,"Borly1_Kaz_m4449 | 51.826192 N, 77.948253 E | Borly | Kazakhstan | NEO-BOR | settlement, Neolithic, second halft of fifth millennium BCE | 199617 | 5625 | 20 | -4533 | -4364 | 4449 | 6399 | F | this study | 1 | 4 | 4 | 236028839 | 18686852 | 254715691 | - | - | - | 183.89005392499999 | 3.79071115661"
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,2,Borly 4,Borly 4,excavation_site,Borly 4,,,Kazakhstan,,borly4,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row167,"PAVH8_Kaz_m2961 | 51.824694 N, 77.945111 E | Borly 4 | Kazakhstan | BORL | settlement, Eneolithic | 182880 | 4350 | 15 | -3012 | -2909 | 2961 | 4911 | M | this study | 1 | 4 | 4 | 179538801 | 23456282 | 202995083 | - | - | - | 141.760575195 | 3.7375992253699999 | 9.2299999999999999E-4 | 2.4847218180"
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,18,Botai,Botai,excavation_site,Botai,,,Kazakhstan,,botai,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row211,"Botai18x10_Kaz_m3328 | 53.303942 N, 67.645786 E | Botai | Kazakhstan | BOTAI | settlement, Eneolithic Botai Culture (*1) | - | - | - | - | - | 3328 | 5278 | M | this study | 1 | 1 | 1 | 138585898 | 23576094 | 162161992 | - | - | - | 143.76632714199999 | 2.96956470153 | 8.0000000000000004E-4 | 1.9765"
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,1,Burgast,Burgast,excavation_site,Burgast,,,Mongolia,,burgast,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row109,"GVA9042_Mon_m1068 | 49.830833 N, 89.99 E | Burgast | Mongolia | DOM2 | cemetery, Late Bronze Age Khirigsuur | - | 2885 | 25 | -1196 | -940 | 1068 | 3018 | M | this study | 1 | 4 | 4 | 241013934 | 22225762 | 263239696 | - | - | - | 189.95584182100001 | 4.9095357223400002 | 9.9099999999999991E-4 | 3.1"
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,1,Burial mound at Berezovaya mountain,Burial mound at Berezovaya mountain,excavation_site,Burial mound at Berezovaya mountain,,,Russia,,burialmoundatberezovayamountain,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row178,"LOR18x62_Rus_m1849 | 52.429072 N, 55.227878 E | Burial mound at Berezovaya mountain | Russia | DOM2 | burial site, Bronze Age Sintashta Culture | 210913 | 3525 | 20 | -1930 | -1768 | 1849 | 3799 | M | this study | 1 | 3 | 3 | 831852888 | 195681274 | 1027534162 | - | - | - | 921.31893349300003 | 22.5"
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,1,Březno,Březno,excavation_site,Březno,,,Czech Republic,,březno,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row137,"PRA27x81_Cze_m1241 | 50.35784 N, 13.74354 E | Březno | Czech Republic | DOM2 | settlement, Late Bronze Age Knoviz Culture (*8) | 208872/218462 | 3025 (2980) | 15 (15) | -1381 (-1264) | -1217 (-1127) | 1241 | 3191 | F | this study | 1 | 4 | 4 | 554004835 | 200965754 | 754970589 | - | - | - | 309.6781"
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,2,Chalk Hill,Chalk Hill,excavation_site,Chalk Hill,,,United Kingdom,,chalkhill,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row148,"Chalk1_UK_m865 | 51.330592 N, 1.389657 E | Chalk Hill | United Kingdom | DOM2 | settlement, Late Bronze Age | 223192 | 2725 | 15 | -907 | -822 | 865 | 2815 | M | this study | 1 | 3 | 3 | 323809838 | 106883324 | 430693162 | - | - | - | 71.418274415799999 | 0.60160430451400004 | 1.132E-3 | 0.193313912"
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,1,Chinge-Tey-I,Chinge-Tey-I,excavation_site,Chinge-Tey-I,,,Russia,,chingeteyi,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row177,"Chin1x1_Rus_m810 | 52.067083 N, 93.464806 E | Chinge-Tey-I | Russia | DOM2 | burial site, Iron Age Early Scythian Culture | 229404 | 2645 | 20 | -830 | -790 | 810 | 2760 | M | this study | 1 | 3 | 3 | 128368555 | 113015174 | 241383729 | - | - | - | 265.13936488899998 | 1.5160754518299999 | 9.2599999"
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,1,Choburak-I,Choburak-I,excavation_site,Choburak-I,,,Russia,,choburaki,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row147,"Cho1x3_Rus_m625 | 51.173733 N, 86.113083 E | Choburak-I | Russia | DOM2 | burial site, Iron Age Biyke Culture, 2nd half of 7th century BCE | - | - | - | - | - | 625 | 2575 | M | this study | 1 | 4 | 4 | 158235165 | 30869412 | 189104577 | - | - | - | 110.87872977799999 | 3.62885720392 | 1.052E-3 | 2."
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,1,Cova Fosca,Cova Fosca,excavation_site,Cova Fosca,,,Spain,,covafosca,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row33,"CFo02_Spa_m5180 | 40.42019 N, -0.12547 E | Cova Fosca | Spain | IBE | settlement, Early Neolithic | 229416 | 6220 | 25 | -5299 | -5060 | 5180 | 7130 | F | this study | 1 | 4 | 4 | 232581994 | 74635968 | 307217962 | - | - | - | 142.87878969400001 | 1.1202390768699999 | 9.8400000000000007E-4 | 0.58509"
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,3,Căscioarele,Căscioarele,excavation_site,Căscioarele,,,Romania,,căscioarele,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row46,"ROCAS09_Rom_m4297 | 44.12731 N, 26.4696 E | Căscioarele | Romania | ENEO-ROM | settlement, Gumelnița Culture | 199654 | 5435 | 20 | -4342 | -4251 | 4297 | 6247 | M | this study | 1 | 7 | 7 | 1628183793 | 179099846 | 1807283639 | - | - | - | 121.043618933 | 1.4685849482 | 1.433E-3 | 0.778904399350999"
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,1,Divnogor'ye 9,Divnogor'ye 9,excavation_site,Divnogor'ye 9,,,Russia,,divnogorye9,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row143,"Div9_Rus_m15059 | 50.963242 N, 39.29496 E | Divnogor'ye 9 | Russia | Div9 | settlement, Bølling-Allerød interval | 223194 | 13990 | 30 | -15166 | -14952 | 15059 | 17009 | F | this study | 1 | 3 | 3 | 442539076 | 52245600 | 494784676 | - | - | - | 31.086399041300002 | 0.62391060173199997 | 1.111E-3 |"
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,1,El Turuñuelo,El Turuñuelo,excavation_site,El Turuñuelo,,,Spain,,elturuñuelo,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row26,"18ELTu18_Spa_m588 | 38.949334 N, -6.064916 E | El Turuñuelo | Spain | DOM2 | sacrificial level in settlement, Iron Age Tartessos Culture | 208899 | 2460 | 15 | -753 | -423 | 588 | 2538 | M | this study | 1 | 3 | 3 | 134327799 | 29203846 | 163531645 | - | - | - | 47.4390653086 | 1.4292106341099999 | "
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,3,Els Vilars,Els Vilars,excavation_site,Els Vilars,,,Spain,,elsvilars,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row36,"Fetusx9m_Spa_m475 | 41.57 N, 0.95 E | Els Vilars | Spain | DOM2 | fortified settlement, 500-450 BCE | - | - | - | - | - | 475 | 2425 | M | this study | 1 | 4 | 4 | 653962092 | 19789052 | 673751144 | - | - | - | 583.60730976599996 | 10.272901152099999 | 9.41E-4 | 6.3706549180299996 | 2.11000000000000"
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,4,Etiolles,Etiolles,excavation_site,Etiolles,,,France,,etiolles,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row80,"Etiolles4_Fra_m13759 | 48.63324 N, 2.465916 E | Etiolles | France | LP-NFR | Magdalenian site, Bølling-Allerød interstadial period | 218226 | 13100 | 45 | -13922 | -13596 | 13759 | 15709 | F | this study | 2 | 8 | 8 | 636845142 | 49592426 | 686437568 | - | - | - | 200.744577591 | 7.0732214748200004 "
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,2,Ganga-Tsagaan Ereg,Ganga-Tsagaan Ereg,excavation_site,Ganga-Tsagaan Ereg,,,Mongolia,,gangatsagaanereg,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row106,"Ganx10_Mon_m775 | 49.572897 N, 103.251933 E | Ganga-Tsagaan Ereg | Mongolia | DOM2 | burial site, Iron Age Deer Stone Complex, 1st halft of 8th century BCE | - | - | - | - | - | 775 | 2725 | M | this study | 1 | 3 | 3 | 223314094 | 16678602 | 239992696 | - | - | - | 44.988196524899998 | 2.2532038557"
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,2,Ginnerup,Ginnerup,excavation_site,Ginnerup,,,Denmark,,ginnerup,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row252,"DJM130x6_Dan_m3011 | 56.41134 N, 10.74481 N | Ginnerup | Denmark | FB/PWC | settlement, Neolithic - transition between Funnel Beaker and Pitted Ware Cultures | 224902 | 4405 | 20 | -3095 | -2926 | 3011 | 4961 | M | this study | 1 | 4 | 4 | 345157978 | 49419848 | 394577826 | - | - | - | 652.433672858"
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,1,Gordinesti II,Gordinesti II,excavation_site,Gordinesti II,,,Moldova,,gordinestiii,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row77,"MOLDA1_Mol_m2063 | 48.159923 N, 27.169232 E | Gordinesti II | Moldova | DOM2 | settlement, Late Eneolithic | 208898 | 3690 | 15 | -2140 | -1985 | 2063 | 4013 | F | this study | 1 | 5 | 5 | 858001351 | 455084090 | 1313085441 | - | - | - | 302.20587178 | 3.5146535989299998 | 1.029E-3 | 2.0198509824399"
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,2,Halvai,Halvai,excavation_site,Halvai,,,Kazakhstan,,halvai,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row202,"Halvai2_Kaz_m1856 | 52.843 N, 62.9029 E | Halvai | Kazakhstan | DOM2 | burial site, Bronze Age Sintashta Culture | 199626 | 3535 | 20 | -1938 | -1773 | 1856 | 3806 | M | this study | 1 | 4 | 4 | 114175596 | 14075820 | 128251416 | - | - | - | 80.362013181500004 | 2.6250074833700001 | 8.94000000000000"
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,6,Hohler Stein bei Schwabthal,Hohler Stein bei Schwabthal,excavation_site,Hohler Stein bei Schwabthal,,,Germany,,hohlersteinbeischwabthal,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row112,"Hohler1x1_Ger_m2679 | 50.06053 N, 11.104783 E | Hohler Stein bei Schwabthal | Germany | CWC | settlement, Late Neolithic Corded Ware Culture | 224892 | 4095 | 20 | -2851 | -2506 | 2679 | 4629 | F | this study | 1 | 4 | 4 | 152894951 | 81066588 | 233961539 | - | - | - | 314.63576992200001 | 0.8381703"
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,1,Holubice,Holubice,excavation_site,Holubice,,,Czech Republic,,holubice,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row128,"PRA40_Cze_m2037 | 50.20132 N, 14.29183 E | Holubice | Czech Republic | DOM2 | settlement, Únětice Culture intrusion in Early Eneolithic feature | 218296 | 3650 | 30 | -2137 | -1936 | 2037 | 3987 | M | this study | 1 | 4 | 4 | 740274157 | 2270456328 | 3010730485 | - | - | - | 1004.13708808 | 2.439810"
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,2,Hyena's Lair,Hyena's Lair,excavation_site,Hyena's Lair,,,Russia,,hyenaslair,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row145,"Logx1_Rus_INF | 51.17025 N, 82.967972 E | Hyena's Lair | Russia | LP-SWSIB | cave, Late Pleistocene, Infinite radiocarbon dating | 224887 | >49900 BP | - | - | - | >49900 BP | >49900 BP | M | this study | 1 | 4 | 4 | 261096900 | 88478964 | 349575864 | - | - | - | 222.926902337 | 1.21453631623 | 1.05"
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,12,Igue du Gral,Igue du Gral,excavation_site,Igue du Gral,,,France,,iguedugral,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row50,"Gral10_Fra_m18924 | 44.499039 N, 1.692232 E | Igue du Gral | France | LP-SFR | natural trap cave, Palaeolithic (*3) | - | - | - | - | - | 18924 | 20874 | F | this study | 1 | 3 | 3 | 328368979 | 80839518 | 409208497 | - | - | - | 105.503475135 | 2.1195981125899999 | 1.1479999999999999E-3 | 1.2481714"
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,9,Kamennyi Ambar 5,Kamennyi Ambar 5,excavation_site,Kamennyi Ambar 5,,,Russia,,kamennyiambar5,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row193,"UR17x29_Rus_m1853 | 52.833333 N, 60.366667 E | Kamennyi Ambar 5 | Russia | DOM2 | burial site, Bronze Age Sintashta Culture | 199248 | 3530 | 20 | -1936 | -1770 | 1853 | 3803 | F | this study | 1 | 5 | 5 | 584280337 | 216293270 | 800573607 | - | - | - | 369.64721390099999 | 2.0790476759300001 | 1.07"
PRJEB44430,Equus caballus,supplementary_table,sample_owned_locality,1,Kaposújlak-Várdomb,Kaposújlak-Várdomb,excavation_site,Kaposújlak-Várdomb,,,Hungary,,kaposújlakvárdomb,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row64,"CAR05_Hun_m2458 | 46.362 N, 17.731 E | Kaposújlak-Várdomb | Hungary | HUNG | fortified settlement, Early Bronze Age Somogyvár-Vinkovci Culture | - | 3954 | 29 | -2571 | -2344 | 2458 | 4408 | M | this study | 1 | 4 | 4 | 516948771 | 59439034 | 576387805 | - | - | - | 308.45176752499998 | 3.8649311243"
