project_accession,species_latin_name,species_common_name,repo_stable_sample_id,preferred_sample_label,sample_basis,sample_evidence_status,sample_identity_resolution,sample_ambiguity_note,assigned_locality_text,locality_resolution_status,assigned_locality_class,normalized_display_spelling,geocoding_safe_token,site_name,municipality_name,region_name,country_name,broader_geography,evidence_source_surface,location_evidence_artifact_path,location_evidence_artifact_kind,location_evidence_locator,location_evidence_text,coordinate_basis,coordinate_mapping_posture,coordinate_confidence,chronology_text,locality_evidence_bucket,review_note
PRJEB81815,Felis catus,cat,prjeb81815:samea120246525,SAMEA120246525,archive_project_sample_accession_anchor,archive_native,final,,North Africa to Europe domestic cat dispersal transect,region_only,broader_locality,North Africa to Europe domestic cat dispersal transect,northafricatoeuropedomesticcatdispersaltransect,North Africa to Europe domestic cat dispersal transect,,,North Africa and Europe,,article_text,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,article_html_body_quote,discussion text,"Subsequently, since the Roman Imperial era, cats more genetically similar to present-day domestic cats were spread across Europe from a distinct North African population.",region_centroid_fallback,refused_region_only,withheld,Holocene cat dispersal across North Africa and Europe,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB81815,Felis catus,cat,prjeb81815:samea120246526,SAMEA120246526,archive_project_sample_accession_anchor,archive_native,final,,North Africa to Europe domestic cat dispersal transect,region_only,broader_locality,North Africa to Europe domestic cat dispersal transect,northafricatoeuropedomesticcatdispersaltransect,North Africa to Europe domestic cat dispersal transect,,,North Africa and Europe,,article_text,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,article_html_body_quote,discussion text,"Subsequently, since the Roman Imperial era, cats more genetically similar to present-day domestic cats were spread across Europe from a distinct North African population.",region_centroid_fallback,refused_region_only,withheld,Holocene cat dispersal across North Africa and Europe,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB81815,Felis catus,cat,prjeb81815:samea120246527,SAMEA120246527,archive_project_sample_accession_anchor,archive_native,final,,North Africa to Europe domestic cat dispersal transect,region_only,broader_locality,North Africa to Europe domestic cat dispersal transect,northafricatoeuropedomesticcatdispersaltransect,North Africa to Europe domestic cat dispersal transect,,,North Africa and Europe,,article_text,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,article_html_body_quote,discussion text,"Subsequently, since the Roman Imperial era, cats more genetically similar to present-day domestic cats were spread across Europe from a distinct North African population.",region_centroid_fallback,refused_region_only,withheld,Holocene cat dispersal across North Africa and Europe,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB81815,Felis catus,cat,prjeb81815:samea120246528,SAMEA120246528,archive_project_sample_accession_anchor,archive_native,final,,North Africa to Europe domestic cat dispersal transect,region_only,broader_locality,North Africa to Europe domestic cat dispersal transect,northafricatoeuropedomesticcatdispersaltransect,North Africa to Europe domestic cat dispersal transect,,,North Africa and Europe,,article_text,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,article_html_body_quote,discussion text,"Subsequently, since the Roman Imperial era, cats more genetically similar to present-day domestic cats were spread across Europe from a distinct North African population.",region_centroid_fallback,refused_region_only,withheld,Holocene cat dispersal across North Africa and Europe,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB81815,Felis catus,cat,prjeb81815:samea120246529,SAMEA120246529,archive_project_sample_accession_anchor,archive_native,final,,North Africa to Europe domestic cat dispersal transect,region_only,broader_locality,North Africa to Europe domestic cat dispersal transect,northafricatoeuropedomesticcatdispersaltransect,North Africa to Europe domestic cat dispersal transect,,,North Africa and Europe,,article_text,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,article_html_body_quote,discussion text,"Subsequently, since the Roman Imperial era, cats more genetically similar to present-day domestic cats were spread across Europe from a distinct North African population.",region_centroid_fallback,refused_region_only,withheld,Holocene cat dispersal across North Africa and Europe,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB81815,Felis catus,cat,prjeb81815:samea120246530,SAMEA120246530,archive_project_sample_accession_anchor,archive_native,final,,North Africa to Europe domestic cat dispersal transect,region_only,broader_locality,North Africa to Europe domestic cat dispersal transect,northafricatoeuropedomesticcatdispersaltransect,North Africa to Europe domestic cat dispersal transect,,,North Africa and Europe,,article_text,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,article_html_body_quote,discussion text,"Subsequently, since the Roman Imperial era, cats more genetically similar to present-day domestic cats were spread across Europe from a distinct North African population.",region_centroid_fallback,refused_region_only,withheld,Holocene cat dispersal across North Africa and Europe,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB81815,Felis catus,cat,prjeb81815:samea120246531,SAMEA120246531,archive_project_sample_accession_anchor,archive_native,final,,North Africa to Europe domestic cat dispersal transect,region_only,broader_locality,North Africa to Europe domestic cat dispersal transect,northafricatoeuropedomesticcatdispersaltransect,North Africa to Europe domestic cat dispersal transect,,,North Africa and Europe,,article_text,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,article_html_body_quote,discussion text,"Subsequently, since the Roman Imperial era, cats more genetically similar to present-day domestic cats were spread across Europe from a distinct North African population.",region_centroid_fallback,refused_region_only,withheld,Holocene cat dispersal across North Africa and Europe,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB81815,Felis catus,cat,prjeb81815:samea120246532,SAMEA120246532,archive_project_sample_accession_anchor,archive_native,final,,North Africa to Europe domestic cat dispersal transect,region_only,broader_locality,North Africa to Europe domestic cat dispersal transect,northafricatoeuropedomesticcatdispersaltransect,North Africa to Europe domestic cat dispersal transect,,,North Africa and Europe,,article_text,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,article_html_body_quote,discussion text,"Subsequently, since the Roman Imperial era, cats more genetically similar to present-day domestic cats were spread across Europe from a distinct North African population.",region_centroid_fallback,refused_region_only,withheld,Holocene cat dispersal across North Africa and Europe,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB81815,Felis catus,cat,prjeb81815:samea120246533,SAMEA120246533,archive_project_sample_accession_anchor,archive_native,final,,North Africa to Europe domestic cat dispersal transect,region_only,broader_locality,North Africa to Europe domestic cat dispersal transect,northafricatoeuropedomesticcatdispersaltransect,North Africa to Europe domestic cat dispersal transect,,,North Africa and Europe,,article_text,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,article_html_body_quote,discussion text,"Subsequently, since the Roman Imperial era, cats more genetically similar to present-day domestic cats were spread across Europe from a distinct North African population.",region_centroid_fallback,refused_region_only,withheld,Holocene cat dispersal across North Africa and Europe,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB81815,Felis catus,cat,prjeb81815:samea120246534,SAMEA120246534,archive_project_sample_accession_anchor,archive_native,final,,North Africa to Europe domestic cat dispersal transect,region_only,broader_locality,North Africa to Europe domestic cat dispersal transect,northafricatoeuropedomesticcatdispersaltransect,North Africa to Europe domestic cat dispersal transect,,,North Africa and Europe,,article_text,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,article_html_body_quote,discussion text,"Subsequently, since the Roman Imperial era, cats more genetically similar to present-day domestic cats were spread across Europe from a distinct North African population.",region_centroid_fallback,refused_region_only,withheld,Holocene cat dispersal across North Africa and Europe,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB81815,Felis catus,cat,prjeb81815:samea120246535,SAMEA120246535,archive_project_sample_accession_anchor,archive_native,final,,North Africa to Europe domestic cat dispersal transect,region_only,broader_locality,North Africa to Europe domestic cat dispersal transect,northafricatoeuropedomesticcatdispersaltransect,North Africa to Europe domestic cat dispersal transect,,,North Africa and Europe,,article_text,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,article_html_body_quote,discussion text,"Subsequently, since the Roman Imperial era, cats more genetically similar to present-day domestic cats were spread across Europe from a distinct North African population.",region_centroid_fallback,refused_region_only,withheld,Holocene cat dispersal across North Africa and Europe,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB81815,Felis catus,cat,prjeb81815:samea120246536,SAMEA120246536,archive_project_sample_accession_anchor,archive_native,final,,North Africa to Europe domestic cat dispersal transect,region_only,broader_locality,North Africa to Europe domestic cat dispersal transect,northafricatoeuropedomesticcatdispersaltransect,North Africa to Europe domestic cat dispersal transect,,,North Africa and Europe,,article_text,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,article_html_body_quote,discussion text,"Subsequently, since the Roman Imperial era, cats more genetically similar to present-day domestic cats were spread across Europe from a distinct North African population.",region_centroid_fallback,refused_region_only,withheld,Holocene cat dispersal across North Africa and Europe,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB81815,Felis catus,cat,prjeb81815:samea120246537,SAMEA120246537,archive_project_sample_accession_anchor,archive_native,final,,North Africa to Europe domestic cat dispersal transect,region_only,broader_locality,North Africa to Europe domestic cat dispersal transect,northafricatoeuropedomesticcatdispersaltransect,North Africa to Europe domestic cat dispersal transect,,,North Africa and Europe,,article_text,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,article_html_body_quote,discussion text,"Subsequently, since the Roman Imperial era, cats more genetically similar to present-day domestic cats were spread across Europe from a distinct North African population.",region_centroid_fallback,refused_region_only,withheld,Holocene cat dispersal across North Africa and Europe,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB81815,Felis catus,cat,prjeb81815:samea120246538,SAMEA120246538,archive_project_sample_accession_anchor,archive_native,final,,North Africa to Europe domestic cat dispersal transect,region_only,broader_locality,North Africa to Europe domestic cat dispersal transect,northafricatoeuropedomesticcatdispersaltransect,North Africa to Europe domestic cat dispersal transect,,,North Africa and Europe,,article_text,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,article_html_body_quote,discussion text,"Subsequently, since the Roman Imperial era, cats more genetically similar to present-day domestic cats were spread across Europe from a distinct North African population.",region_centroid_fallback,refused_region_only,withheld,Holocene cat dispersal across North Africa and Europe,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB81815,Felis catus,cat,prjeb81815:samea120246539,SAMEA120246539,archive_project_sample_accession_anchor,archive_native,final,,North Africa to Europe domestic cat dispersal transect,region_only,broader_locality,North Africa to Europe domestic cat dispersal transect,northafricatoeuropedomesticcatdispersaltransect,North Africa to Europe domestic cat dispersal transect,,,North Africa and Europe,,article_text,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,article_html_body_quote,discussion text,"Subsequently, since the Roman Imperial era, cats more genetically similar to present-day domestic cats were spread across Europe from a distinct North African population.",region_centroid_fallback,refused_region_only,withheld,Holocene cat dispersal across North Africa and Europe,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB81815,Felis catus,cat,prjeb81815:samea120246540,SAMEA120246540,archive_project_sample_accession_anchor,archive_native,final,,North Africa to Europe domestic cat dispersal transect,region_only,broader_locality,North Africa to Europe domestic cat dispersal transect,northafricatoeuropedomesticcatdispersaltransect,North Africa to Europe domestic cat dispersal transect,,,North Africa and Europe,,article_text,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,article_html_body_quote,discussion text,"Subsequently, since the Roman Imperial era, cats more genetically similar to present-day domestic cats were spread across Europe from a distinct North African population.",region_centroid_fallback,refused_region_only,withheld,Holocene cat dispersal across North Africa and Europe,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB81815,Felis catus,cat,prjeb81815:samea120246541,SAMEA120246541,archive_project_sample_accession_anchor,archive_native,final,,North Africa to Europe domestic cat dispersal transect,region_only,broader_locality,North Africa to Europe domestic cat dispersal transect,northafricatoeuropedomesticcatdispersaltransect,North Africa to Europe domestic cat dispersal transect,,,North Africa and Europe,,article_text,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,article_html_body_quote,discussion text,"Subsequently, since the Roman Imperial era, cats more genetically similar to present-day domestic cats were spread across Europe from a distinct North African population.",region_centroid_fallback,refused_region_only,withheld,Holocene cat dispersal across North Africa and Europe,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB81815,Felis catus,cat,prjeb81815:samea120246542,SAMEA120246542,archive_project_sample_accession_anchor,archive_native,final,,North Africa to Europe domestic cat dispersal transect,region_only,broader_locality,North Africa to Europe domestic cat dispersal transect,northafricatoeuropedomesticcatdispersaltransect,North Africa to Europe domestic cat dispersal transect,,,North Africa and Europe,,article_text,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,article_html_body_quote,discussion text,"Subsequently, since the Roman Imperial era, cats more genetically similar to present-day domestic cats were spread across Europe from a distinct North African population.",region_centroid_fallback,refused_region_only,withheld,Holocene cat dispersal across North Africa and Europe,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB81815,Felis catus,cat,prjeb81815:samea120246543,SAMEA120246543,archive_project_sample_accession_anchor,archive_native,final,,North Africa to Europe domestic cat dispersal transect,region_only,broader_locality,North Africa to Europe domestic cat dispersal transect,northafricatoeuropedomesticcatdispersaltransect,North Africa to Europe domestic cat dispersal transect,,,North Africa and Europe,,article_text,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,article_html_body_quote,discussion text,"Subsequently, since the Roman Imperial era, cats more genetically similar to present-day domestic cats were spread across Europe from a distinct North African population.",region_centroid_fallback,refused_region_only,withheld,Holocene cat dispersal across North Africa and Europe,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB81815,Felis catus,cat,prjeb81815:samea120246544,SAMEA120246544,archive_project_sample_accession_anchor,archive_native,final,,North Africa to Europe domestic cat dispersal transect,region_only,broader_locality,North Africa to Europe domestic cat dispersal transect,northafricatoeuropedomesticcatdispersaltransect,North Africa to Europe domestic cat dispersal transect,,,North Africa and Europe,,article_text,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,article_html_body_quote,discussion text,"Subsequently, since the Roman Imperial era, cats more genetically similar to present-day domestic cats were spread across Europe from a distinct North African population.",region_centroid_fallback,refused_region_only,withheld,Holocene cat dispersal across North Africa and Europe,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB81815,Felis catus,cat,prjeb81815:samea120246545,SAMEA120246545,archive_project_sample_accession_anchor,archive_native,final,,North Africa to Europe domestic cat dispersal transect,region_only,broader_locality,North Africa to Europe domestic cat dispersal transect,northafricatoeuropedomesticcatdispersaltransect,North Africa to Europe domestic cat dispersal transect,,,North Africa and Europe,,article_text,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,article_html_body_quote,discussion text,"Subsequently, since the Roman Imperial era, cats more genetically similar to present-day domestic cats were spread across Europe from a distinct North African population.",region_centroid_fallback,refused_region_only,withheld,Holocene cat dispersal across North Africa and Europe,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB81815,Felis catus,cat,prjeb81815:samea120246546,SAMEA120246546,archive_project_sample_accession_anchor,archive_native,final,,North Africa to Europe domestic cat dispersal transect,region_only,broader_locality,North Africa to Europe domestic cat dispersal transect,northafricatoeuropedomesticcatdispersaltransect,North Africa to Europe domestic cat dispersal transect,,,North Africa and Europe,,article_text,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,article_html_body_quote,discussion text,"Subsequently, since the Roman Imperial era, cats more genetically similar to present-day domestic cats were spread across Europe from a distinct North African population.",region_centroid_fallback,refused_region_only,withheld,Holocene cat dispersal across North Africa and Europe,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB81815,Felis catus,cat,prjeb81815:samea120246547,SAMEA120246547,archive_project_sample_accession_anchor,archive_native,final,,North Africa to Europe domestic cat dispersal transect,region_only,broader_locality,North Africa to Europe domestic cat dispersal transect,northafricatoeuropedomesticcatdispersaltransect,North Africa to Europe domestic cat dispersal transect,,,North Africa and Europe,,article_text,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,article_html_body_quote,discussion text,"Subsequently, since the Roman Imperial era, cats more genetically similar to present-day domestic cats were spread across Europe from a distinct North African population.",region_centroid_fallback,refused_region_only,withheld,Holocene cat dispersal across North Africa and Europe,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB81815,Felis catus,cat,prjeb81815:samea120246548,SAMEA120246548,archive_project_sample_accession_anchor,archive_native,final,,North Africa to Europe domestic cat dispersal transect,region_only,broader_locality,North Africa to Europe domestic cat dispersal transect,northafricatoeuropedomesticcatdispersaltransect,North Africa to Europe domestic cat dispersal transect,,,North Africa and Europe,,article_text,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,article_html_body_quote,discussion text,"Subsequently, since the Roman Imperial era, cats more genetically similar to present-day domestic cats were spread across Europe from a distinct North African population.",region_centroid_fallback,refused_region_only,withheld,Holocene cat dispersal across North Africa and Europe,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB81815,Felis catus,cat,prjeb81815:samea120246549,SAMEA120246549,archive_project_sample_accession_anchor,archive_native,final,,North Africa to Europe domestic cat dispersal transect,region_only,broader_locality,North Africa to Europe domestic cat dispersal transect,northafricatoeuropedomesticcatdispersaltransect,North Africa to Europe domestic cat dispersal transect,,,North Africa and Europe,,article_text,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,article_html_body_quote,discussion text,"Subsequently, since the Roman Imperial era, cats more genetically similar to present-day domestic cats were spread across Europe from a distinct North African population.",region_centroid_fallback,refused_region_only,withheld,Holocene cat dispersal across North Africa and Europe,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB81815,Felis catus,cat,prjeb81815:samea120246550,SAMEA120246550,archive_project_sample_accession_anchor,archive_native,final,,North Africa to Europe domestic cat dispersal transect,region_only,broader_locality,North Africa to Europe domestic cat dispersal transect,northafricatoeuropedomesticcatdispersaltransect,North Africa to Europe domestic cat dispersal transect,,,North Africa and Europe,,article_text,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,article_html_body_quote,discussion text,"Subsequently, since the Roman Imperial era, cats more genetically similar to present-day domestic cats were spread across Europe from a distinct North African population.",region_centroid_fallback,refused_region_only,withheld,Holocene cat dispersal across North Africa and Europe,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB81815,Felis catus,cat,prjeb81815:samea120246551,SAMEA120246551,archive_project_sample_accession_anchor,archive_native,final,,North Africa to Europe domestic cat dispersal transect,region_only,broader_locality,North Africa to Europe domestic cat dispersal transect,northafricatoeuropedomesticcatdispersaltransect,North Africa to Europe domestic cat dispersal transect,,,North Africa and Europe,,article_text,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,article_html_body_quote,discussion text,"Subsequently, since the Roman Imperial era, cats more genetically similar to present-day domestic cats were spread across Europe from a distinct North African population.",region_centroid_fallback,refused_region_only,withheld,Holocene cat dispersal across North Africa and Europe,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
PRJEB81815,Felis catus,cat,prjeb81815:samea120246552,SAMEA120246552,archive_project_sample_accession_anchor,archive_native,final,,North Africa to Europe domestic cat dispersal transect,region_only,broader_locality,North Africa to Europe domestic cat dispersal transect,northafricatoeuropedomesticcatdispersaltransect,North Africa to Europe domestic cat dispersal transect,,,North Africa and Europe,,article_text,adna/governance/source_library/papers/10.1126-science.adt2642/article.html,article_html_body_quote,discussion text,"Subsequently, since the Roman Imperial era, cats more genetically similar to present-day domestic cats were spread across Europe from a distinct North African population.",region_centroid_fallback,refused_region_only,withheld,Holocene cat dispersal across North Africa and Europe,broader_locality_evidence,Current evidence stays at region or transect scale and must not masquerade as exact sample-site truth.
